fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,shots_total,shots_on,goals_total,penalty_commited,passes_key,tackles_blocks,offsides,penalty_won
1213754,Le Havre,111,24011,Arthur Desmas,https://media.api-sports.io/football/players/24011.png,90.0,30,G,7,False,False,4,0.0,5.0,25.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1213754,Le Havre,111,2336,Loic Négo,https://media.api-sports.io/football/players/2336.png,90.0,7,D,6.5,False,False,0,0.0,,16.0,11,0,0,0,0,,5.0,2.0,11.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
1213754,Le Havre,111,162443,Étienne Youte Kinkoue,https://media.api-sports.io/football/players/162443.png,90.0,6,D,5.6,False,False,0,0.0,,27.0,22,1,0,0,0,,1.0,1.0,4.0,1.0,,,,,2.0,,,,,,,,
1213754,Le Havre,111,64255,Gautier Lloris,https://media.api-sports.io/football/players/64255.png,90.0,4,D,6,False,False,0,0.0,,25.0,20,1,0,0,0,,1.0,,6.0,1.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,
1213754,Le Havre,111,20836,Christopher Operi,https://media.api-sports.io/football/players/20836.png,90.0,27,D,7.2,False,False,0,1.0,,23.0,19,0,0,0,0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,
1213754,Le Havre,111,1212,Daler Kuzyaev,https://media.api-sports.io/football/players/1212.png,90.0,14,M,6.2,False,False,0,0.0,,24.0,19,0,0,0,0,,3.0,1.0,6.0,4.0,1.0,,1.0,1.0,,,,,,,,,
1213754,Le Havre,111,21103,Abdoulaye Touré,https://media.api-sports.io/football/players/21103.png,90.0,94,M,6.7,False,False,0,0.0,,29.0,25,0,0,0,0,,2.0,2.0,7.0,3.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,
1213754,Le Havre,111,128342,Rassoul Ndiaye,https://media.api-sports.io/football/players/128342.png,75.0,19,M,6.9,False,False,0,0.0,,18.0,11,0,0,0,0,,5.0,1.0,6.0,5.0,1.0,,,,,,,,,,,,
1213754,Le Havre,111,174937,Yassine Kechta,https://media.api-sports.io/football/players/174937.png,87.0,8,F,7.3,False,False,0,0.0,,22.0,18,0,0,0,0,,5.0,1.0,13.0,11.0,1.0,1.0,,5.0,,,,,,2.0,,,
1213754,Le Havre,111,174915,Josué Casimir,https://media.api-sports.io/football/players/174915.png,90.0,23,F,6.9,True,False,0,0.0,,19.0,13,0,0,0,0,,1.0,,11.0,5.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,1.0,
1213754,Le Havre,111,289304,Antoine Joujou,https://media.api-sports.io/football/players/289304.png,76.0,21,F,6.2,False,False,0,0.0,,14.0,7,1,0,0,0,,1.0,,10.0,2.0,5.0,1.0,,,1.0,,,,,,,,
1213754,Le Havre,111,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,15.0,29,F,6.5,False,True,0,0.0,,,,0,0,0,0,,1.0,,3.0,1.0,,,,,1.0,,,,,,,,
1213754,Le Havre,111,343317,Steve Ngoura,https://media.api-sports.io/football/players/343317.png,14.0,77,F,6.5,False,True,0,0.0,,8.0,6,0,0,0,0,,,,3.0,1.0,,,,,1.0,,,,,,,,
1213754,Le Havre,111,158516,Kandet Diawara,https://media.api-sports.io/football/players/158516.png,9.0,15,F,6.5,False,True,0,0.0,,2.0,1,0,0,0,0,,,,2.0,,,,,,,,,,,,,,
1213754,Le Havre,111,646,Mathieu Gorgelin,https://media.api-sports.io/football/players/646.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Le Havre,111,20576,Yoann Salmier,https://media.api-sports.io/football/players/20576.png,,22,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Le Havre,111,23637,Yanis Zouaoui,https://media.api-sports.io/football/players/23637.png,,18,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Le Havre,111,314232,Mathéo Bodmer,https://media.api-sports.io/football/players/314232.png,,12,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Le Havre,111,395765,Ismail Bouneb,https://media.api-sports.io/football/players/395765.png,,44,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Le Havre,111,460805,Daren Nbenbege Mosengo,https://media.api-sports.io/football/players/460805.png,,78,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Paris Saint Germain,85,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90.0,1,G,6.3,False,False,1,0.0,1.0,23.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1213754,Paris Saint Germain,85,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,90.0,2,D,7.7,True,False,0,0.0,,72.0,68,0,0,0,0,,4.0,3.0,8.0,5.0,,,,,1.0,,,,,1.0,,,
1213754,Paris Saint Germain,85,307835,Lucas Beraldo,https://media.api-sports.io/football/players/307835.png,90.0,35,D,7.3,False,False,0,0.0,,128.0,123,0,0,0,0,,2.0,,5.0,2.0,,,1.0,,1.0,,,,,,,,
1213754,Paris Saint Germain,85,16367,Willian Pacho,https://media.api-sports.io/football/players/16367.png,90.0,51,D,7.3,False,False,0,0.0,,102.0,100,0,0,0,0,,2.0,1.0,7.0,4.0,,,1.0,,1.0,1.0,,,,,1.0,,
1213754,Paris Saint Germain,85,386285,Yoram Zague,https://media.api-sports.io/football/players/386285.png,71.0,42,D,6.9,False,False,0,0.0,,76.0,72,0,0,0,0,,3.0,,3.0,3.0,,,,,,,,,,,,,
1213754,Paris Saint Germain,85,336657,Warren Zaïre-Emery,https://media.api-sports.io/football/players/336657.png,90.0,33,M,6.9,False,False,0,0.0,,80.0,76,0,0,0,0,,1.0,,8.0,4.0,2.0,1.0,,1.0,,,,,,1.0,,,
1213754,Paris Saint Germain,85,128384,Vitinha,https://media.api-sports.io/football/players/128384.png,90.0,17,M,8.2,False,False,0,0.0,,124.0,119,0,0,0,0,,2.0,,8.0,3.0,1.0,,,1.0,1.0,,,,,2.0,1.0,,
1213754,Paris Saint Germain,85,746,Marco Asensio,https://media.api-sports.io/football/players/746.png,71.0,11,M,7.2,False,False,0,0.0,,45.0,40,0,0,0,0,,,,5.0,2.0,3.0,1.0,1.0,,,3.0,3.0,,,3.0,,,
1213754,Paris Saint Germain,85,927,Kang-in Lee,https://media.api-sports.io/football/players/927.png,71.0,19,F,7.7,False,False,0,0.0,,48.0,46,0,0,0,0,,,,6.0,1.0,3.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,,,
1213754,Paris Saint Germain,85,41585,Gonçalo Ramos,https://media.api-sports.io/football/players/41585.png,20.0,9,F,7,False,False,0,1.0,,2.0,1,0,0,0,0,,,,3.0,3.0,,,,2.0,,,,,,1.0,,1.0,
1213754,Paris Saint Germain,85,446249,Ibrahim Mbaye,https://media.api-sports.io/football/players/446249.png,45.0,49,F,6,False,False,0,0.0,,17.0,17,0,0,0,0,,,,8.0,,2.0,,,,1.0,1.0,1.0,,,,,,
1213754,Paris Saint Germain,85,21104,Randal Kolo Muani,https://media.api-sports.io/football/players/21104.png,70.0,23,F,7,False,True,0,0.0,,9.0,6,0,0,1,0,,,,8.0,4.0,1.0,,,3.0,,4.0,3.0,1.0,,,,,1.0
1213754,Paris Saint Germain,85,335051,João Neves,https://media.api-sports.io/football/players/335051.png,45.0,87,M,8,False,True,0,2.0,,45.0,41,0,0,0,0,,3.0,,7.0,5.0,,,,,2.0,,,,,2.0,,,
1213754,Paris Saint Germain,85,257,Marquinhos,https://media.api-sports.io/football/players/257.png,19.0,5,D,6.9,False,True,0,0.0,,28.0,26,0,0,0,0,,,,3.0,3.0,,,,2.0,,,,,,,,,
1213754,Paris Saint Germain,85,153,Ousmane Dembélé,https://media.api-sports.io/football/players/153.png,19.0,10,F,7.3,False,True,0,0.0,,15.0,10,0,0,0,0,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,
1213754,Paris Saint Germain,85,161904,Bradley Barcola,https://media.api-sports.io/football/players/161904.png,19.0,29,F,7.3,False,True,0,0.0,,10.0,8,0,0,0,0,,,,4.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,
1213754,Paris Saint Germain,85,2068,Matvey Safonov,https://media.api-sports.io/football/players/2068.png,,39,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Paris Saint Germain,85,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,,37,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Paris Saint Germain,85,930,Carlos Soler,https://media.api-sports.io/football/players/930.png,,28,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213754,Paris Saint Germain,85,409216,Senny Mayulu,https://media.api-sports.io/football/players/409216.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Stade Brestois 29,106,36878,Marco Bizot,https://media.api-sports.io/football/players/36878.png,90.0,40,G,5.9,False,False,5,0.0,,31.0,28,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1213747,Stade Brestois 29,106,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90.0,27,D,6.3,False,False,0,0.0,,53.0,47,1,0,0,0,,3.0,4.0,5.0,3.0,,,1.0,,1.0,,,,,,1.0,,
1213747,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,90.0,5,D,6.2,True,False,0,0.0,,55.0,50,0,0,0,0,,4.0,,9.0,5.0,,,1.0,1.0,2.0,1.0,,,,,,,
1213747,Stade Brestois 29,106,85914,Julien Le Cardinal,https://media.api-sports.io/football/players/85914.png,90.0,25,D,6.3,False,False,0,0.0,,72.0,65,0,0,0,0,,2.0,,4.0,2.0,,,1.0,,1.0,,,,,,,,
1213747,Stade Brestois 29,106,1901,Jordan Amavi,https://media.api-sports.io/football/players/1901.png,84.0,23,D,5.9,False,False,0,0.0,,41.0,31,1,0,0,0,,7.0,,13.0,8.0,,,2.0,1.0,2.0,,,,1.0,,,,
1213747,Stade Brestois 29,106,24147,Mahdi Camara,https://media.api-sports.io/football/players/24147.png,90.0,45,M,7.7,False,False,0,0.0,,59.0,54,0,0,0,0,,7.0,1.0,16.0,11.0,5.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,,,
1213747,Stade Brestois 29,106,22258,Jonas Martin,https://media.api-sports.io/football/players/22258.png,70.0,28,M,5.9,False,False,0,0.0,,44.0,40,1,0,0,0,,,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,
1213747,Stade Brestois 29,106,20780,Mathias Pereira Lage,https://media.api-sports.io/football/players/20780.png,70.0,26,M,6.3,False,False,0,0.0,,16.0,13,1,0,0,0,,1.0,1.0,7.0,3.0,1.0,,,,1.0,2.0,1.0,,,,,,
1213747,Stade Brestois 29,106,2214,Romain Del Castillo,https://media.api-sports.io/football/players/2214.png,90.0,10,F,6.9,False,False,0,1.0,,49.0,37,0,0,0,1,,1.0,,11.0,4.0,7.0,2.0,,1.0,1.0,2.0,2.0,,,4.0,,,
1213747,Stade Brestois 29,106,22264,Ludovic Ajorque,https://media.api-sports.io/football/players/22264.png,64.0,19,F,7,False,False,0,0.0,,14.0,11,0,0,0,0,,1.0,,7.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0
1213747,Stade Brestois 29,106,85772,Jérémy Le Douaron,https://media.api-sports.io/football/players/85772.png,90.0,22,F,6,False,False,0,0.0,,12.0,9,0,0,0,0,,1.0,,9.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,,,2.0,
1213747,Stade Brestois 29,106,84082,Romain Faivre,https://media.api-sports.io/football/players/84082.png,26.0,21,M,6.5,False,True,0,0.0,,20.0,16,0,0,0,0,,,,4.0,2.0,3.0,1.0,,,,,,,,,,,
1213747,Stade Brestois 29,106,129680,Hianga'a M'Bock,https://media.api-sports.io/football/players/129680.png,20.0,18,M,6.6,False,True,0,0.0,,17.0,14,0,0,0,0,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,
1213747,Stade Brestois 29,106,329209,Axel Camblan,https://media.api-sports.io/football/players/329209.png,20.0,11,M,6.6,False,True,0,0.0,,4.0,3,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,
1213747,Stade Brestois 29,106,422595,Luc Zogbe,https://media.api-sports.io/football/players/422595.png,13.0,12,D,6.9,False,True,0,0.0,,6.0,5,0,0,0,0,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,
1213747,Stade Brestois 29,106,21248,Grégoire Coudert,https://media.api-sports.io/football/players/21248.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Stade Brestois 29,106,36540,Achraf Dari,https://media.api-sports.io/football/players/36540.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Stade Brestois 29,106,449659,Ibrahim Kanté,https://media.api-sports.io/football/players/449659.png,,32,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Stade Brestois 29,106,367853,Léo Botz,https://media.api-sports.io/football/players/367853.png,,33,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Marseille,81,47296,Gerónimo Rulli,https://media.api-sports.io/football/players/47296.png,90.0,1,G,8.3,False,False,1,0.0,6.0,42.0,37,0,0,0,0,1.0,,,,,,,,,,,,,,,,,
1213747,Marseille,81,2973,Michael Murillo,https://media.api-sports.io/football/players/2973.png,90.0,62,D,6.3,False,False,0,0.0,,38.0,31,0,0,0,0,,1.0,1.0,10.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
1213747,Marseille,81,6,Leonardo Balerdi,https://media.api-sports.io/football/players/6.png,90.0,5,D,7,True,False,0,0.0,,63.0,59,0,0,0,0,,2.0,2.0,11.0,7.0,3.0,3.0,,,1.0,,,,,,,,
1213747,Marseille,81,51295,Derek Cornelius,https://media.api-sports.io/football/players/51295.png,90.0,13,D,6.5,False,False,0,0.0,,62.0,51,1,0,0,0,,3.0,,7.0,6.0,,,,2.0,1.0,,,,1.0,,,,
1213747,Marseille,81,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,71.0,29,D,6.3,False,False,0,0.0,,20.0,15,0,0,0,0,,2.0,,5.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,
1213747,Marseille,81,2735,Pierre-Emile Højbjerg,https://media.api-sports.io/football/players/2735.png,90.0,23,M,7.2,False,False,0,0.0,,96.0,87,0,0,0,0,,5.0,5.0,10.0,6.0,1.0,,2.0,1.0,,,,,,,,,
1213747,Marseille,81,272460,Quentin Merlin,https://media.api-sports.io/football/players/272460.png,90.0,3,M,6.2,False,False,0,0.0,,54.0,45,0,0,0,0,,1.0,2.0,7.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,,
1213747,Marseille,81,897,Mason Greenwood,https://media.api-sports.io/football/players/897.png,90.0,10,M,8.3,False,False,0,0.0,,30.0,26,0,0,1,0,,1.0,,9.0,3.0,5.0,,,2.0,,2.0,2.0,2.0,,,,,1.0
1213747,Marseille,81,412,Amine Harit,https://media.api-sports.io/football/players/412.png,88.0,11,M,7.9,False,False,0,2.0,,35.0,33,0,0,0,0,,1.0,1.0,11.0,7.0,3.0,2.0,,3.0,,,,,,3.0,,,1.0
1213747,Marseille,81,10077,Luís Henrique,https://media.api-sports.io/football/players/10077.png,88.0,44,M,8.5,False,False,0,0.0,,28.0,23,0,0,0,0,,1.0,,8.0,3.0,5.0,2.0,,,,2.0,2.0,2.0,,1.0,,,
1213747,Marseille,81,162707,Elye Wahi,https://media.api-sports.io/football/players/162707.png,71.0,9,F,6.9,False,False,0,0.0,,9.0,5,0,0,1,0,,,,5.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,
1213747,Marseille,81,193501,Bamo Meïté,https://media.api-sports.io/football/players/193501.png,19.0,18,M,6.3,False,True,0,0.0,,14.0,12,0,0,0,0,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,
1213747,Marseille,81,102447,Faris Pemi Moumbagna,https://media.api-sports.io/football/players/102447.png,8.0,14,F,6.5,False,True,0,0.0,,,,0,0,0,0,,,,2.0,,,,,,1.0,,,,,,,,
1213747,Marseille,81,449660,Enzo Sternal,https://media.api-sports.io/football/players/449660.png,11.0,22,F,6.2,False,True,0,0.0,,3.0,3,0,0,0,0,,,,2.0,,1.0,,,,,,,,,,,,
1213747,Marseille,81,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,9.0,21,M,6.3,False,True,0,0.0,,17.0,17,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
1213747,Marseille,81,449158,Keyliane Abdallah,https://media.api-sports.io/football/players/449158.png,9.0,48,F,6.6,False,True,0,0.0,,2.0,2,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,
1213747,Marseille,81,36827,Jeffrey de Lange,https://media.api-sports.io/football/players/36827.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Marseille,81,322879,Roggerio Nyakossi,https://media.api-sports.io/football/players/322879.png,,46,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Marseille,81,392683,Alexi Koum,https://media.api-sports.io/football/players/392683.png,,43,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213747,Marseille,81,393926,Gaël Lafont,https://media.api-sports.io/football/players/393926.png,,47,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Reims,93,20566,Yehvann Diouf,https://media.api-sports.io/football/players/20566.png,90.0,94,G,6.9,False,False,2,0.0,4.0,31.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1213752,Reims,93,442929,Abdoul Koné,https://media.api-sports.io/football/players/442929.png,61.0,92,D,6.7,False,False,0,0.0,,19.0,11,0,0,0,0,,4.0,1.0,8.0,5.0,,,2.0,,,,,,,,1.0,,
1213752,Reims,93,71545,Joseph Okumu,https://media.api-sports.io/football/players/71545.png,90.0,2,D,7.6,False,False,0,0.0,,33.0,25,0,0,0,0,,4.0,2.0,7.0,6.0,1.0,,,1.0,,,,,,,6.0,,
1213752,Reims,93,135068,Emmanuel Agbadou,https://media.api-sports.io/football/players/135068.png,90.0,24,D,6.6,True,False,0,0.0,,53.0,43,0,0,0,0,,3.0,2.0,9.0,6.0,2.0,1.0,,2.0,1.0,,,,,,2.0,,
1213752,Reims,93,47530,Sergio Akieme,https://media.api-sports.io/football/players/47530.png,90.0,18,D,6.3,False,False,0,0.0,,27.0,19,0,0,0,0,,2.0,,11.0,7.0,3.0,1.0,1.0,1.0,,,,,,,,,
1213752,Reims,93,343351,Valentin Atangana Edoa,https://media.api-sports.io/football/players/343351.png,72.0,6,M,6.9,False,False,0,0.0,,20.0,17,1,0,0,0,,2.0,2.0,7.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,
1213752,Reims,93,437482,Amadou Kone,https://media.api-sports.io/football/players/437482.png,15.0,72,M,3,False,False,0,0.0,,7.0,7,0,1,0,0,,,,2.0,,,,,,2.0,,,,,,,,
1213752,Reims,93,3080,Marshall Munetsi,https://media.api-sports.io/football/players/3080.png,90.0,15,M,6.9,False,False,0,0.0,,9.0,4,0,0,0,0,,2.0,2.0,18.0,11.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,
1213752,Reims,93,1942,Junya Ito,https://media.api-sports.io/football/players/1942.png,90.0,7,F,6.5,False,False,0,0.0,,17.0,12,0,0,0,0,,2.0,,9.0,3.0,4.0,1.0,,,,,,,,,,,
1213752,Reims,93,334429,Oumar Diakité,https://media.api-sports.io/football/players/334429.png,61.0,22,F,6.6,False,False,0,0.0,,16.0,13,0,0,0,0,,2.0,,12.0,5.0,2.0,1.0,1.0,2.0,,,,,,,,,
1213752,Reims,93,33321,Keito Nakamura,https://media.api-sports.io/football/players/33321.png,72.0,17,F,6.7,False,False,0,0.0,,23.0,20,0,0,0,0,,1.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,
1213752,Reims,93,389322,Nhoa Sangui,https://media.api-sports.io/football/players/389322.png,29.0,55,D,6.2,False,True,0,0.0,,9.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Reims,93,145476,Reda Khadra,https://media.api-sports.io/football/players/145476.png,29.0,14,M,6.9,False,True,0,0.0,,7.0,4,0,0,0,0,,1.0,,6.0,5.0,2.0,2.0,1.0,2.0,,,,,,,,,
1213752,Reims,93,384489,Yaya Fofana,https://media.api-sports.io/football/players/384489.png,18.0,71,M,6.5,False,True,0,0.0,,7.0,4,1,0,0,0,,,,1.0,,,,,,1.0,,,,,,,,
1213752,Reims,93,386481,Mamadou Diakhon,https://media.api-sports.io/football/players/386481.png,18.0,67,F,7.2,False,True,0,0.0,,5.0,5,0,0,0,0,,2.0,,7.0,5.0,1.0,1.0,,2.0,,,,,,1.0,,,
1213752,Reims,93,21080,Alexandre Olliero,https://media.api-sports.io/football/players/21080.png,,20,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Reims,93,8474,Thibault De Smet,https://media.api-sports.io/football/players/8474.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Reims,93,19546,Cédric Kipré,https://media.api-sports.io/football/players/19546.png,,21,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Reims,93,278408,Martin Adeline,https://media.api-sports.io/football/players/278408.png,,5,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Reims,93,369059,Adama Bojang,https://media.api-sports.io/football/players/369059.png,,27,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Lille,79,162453,Lucas Chevalier,https://media.api-sports.io/football/players/162453.png,90.0,30,G,7,False,False,0,0.0,,21.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1213752,Lille,79,379329,Tiago Santos,https://media.api-sports.io/football/players/379329.png,90.0,22,D,7.5,False,False,0,0.0,,28.0,24,0,0,0,0,,3.0,1.0,19.0,9.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,,,1.0,,1.0,
1213752,Lille,79,1567,Aïssa Mandi,https://media.api-sports.io/football/players/1567.png,73.0,2,D,7.3,False,False,0,0.0,,64.0,59,0,0,0,0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
1213752,Lille,79,22136,Bafodé Diakité,https://media.api-sports.io/football/players/22136.png,90.0,18,D,8.2,True,False,0,0.0,,89.0,87,0,0,0,0,,1.0,1.0,4.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,,
1213752,Lille,79,142691,Alexsandro Ribeiro,https://media.api-sports.io/football/players/142691.png,90.0,4,D,7.9,False,False,0,0.0,,76.0,65,0,0,0,0,,2.0,2.0,6.0,5.0,,,,,1.0,,,,,1.0,,,
1213752,Lille,79,679,Ismaily,https://media.api-sports.io/football/players/679.png,83.0,31,D,7.2,False,False,0,0.0,,40.0,36,1,0,0,0,,2.0,,7.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,
1213752,Lille,79,22093,Rémy Cabella,https://media.api-sports.io/football/players/22093.png,87.0,10,M,6.9,False,False,0,0.0,,68.0,59,0,0,0,0,,2.0,1.0,11.0,2.0,4.0,,1.0,,1.0,1.0,,,,2.0,,,
1213752,Lille,79,375598,Ngal'ayel Mukau,https://media.api-sports.io/football/players/375598.png,72.0,17,M,7.2,False,False,0,0.0,,66.0,60,1,0,0,0,,3.0,1.0,13.0,6.0,1.0,,1.0,,3.0,1.0,,,,1.0,,,
1213752,Lille,79,896,Angel Gomes,https://media.api-sports.io/football/players/896.png,44.0,8,M,6.3,False,False,0,0.0,,5.0,4,0,0,0,0,,,,3.0,2.0,,,1.0,2.0,,,,,,,,,
1213752,Lille,79,99576,Osame Sahraoui,https://media.api-sports.io/football/players/99576.png,90.0,11,M,7.2,False,False,0,0.0,,46.0,42,0,0,0,0,,,,12.0,4.0,7.0,4.0,2.0,,,1.0,1.0,,,3.0,,,
1213752,Lille,79,24288,Mohamed Bayo,https://media.api-sports.io/football/players/24288.png,45.0,27,F,6.3,False,False,0,0.0,,5.0,3,0,0,0,0,,,,3.0,,1.0,,,,1.0,1.0,,,,1.0,,,
1213752,Lille,79,67889,Hakon Arnar Haraldsson,https://media.api-sports.io/football/players/67889.png,46.0,7,M,7,False,True,0,0.0,,69.0,62,0,0,0,0,,2.0,,9.0,3.0,1.0,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,
1213752,Lille,79,8489,Jonathan David,https://media.api-sports.io/football/players/8489.png,45.0,9,F,7.5,False,True,0,0.0,,9.0,8,0,0,0,0,,1.0,,5.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,
1213752,Lille,79,438688,Ayyoub Bouaddi,https://media.api-sports.io/football/players/438688.png,18.0,32,M,6.3,False,True,0,0.0,,19.0,19,0,0,0,0,,,,2.0,,1.0,,,,,,,,,,,,
1213752,Lille,79,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,17.0,12,D,6.9,False,True,0,0.0,,17.0,17,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,
1213752,Lille,79,47969,Gabriel Gudmundsson,https://media.api-sports.io/football/players/47969.png,11.0,5,D,6.7,False,True,0,0.0,,3.0,3,0,0,0,0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,
1213752,Lille,79,386287,Ethan Mbappé,https://media.api-sports.io/football/players/386287.png,3.0,29,M,,False,True,0,0.0,,8.0,8,0,0,0,0,,,,5.0,,,,1.0,,1.0,,,,,,,,
1213752,Lille,79,51146,Vito Mannone,https://media.api-sports.io/football/players/51146.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Lille,79,351888,Ousmane Touré,https://media.api-sports.io/football/players/351888.png,,36,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213752,Lille,79,45892,Andrej Ilić,https://media.api-sports.io/football/players/45892.png,,24,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1213751,Monaco,91,7313,Philipp Köhn,https://media.api-sports.io/football/players/7313.png,90.0,16,G,7.9,False,False,0,0.0,4.0,19.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1213751,Monaco,91,291649,Vanderson,https://media.api-sports.io/football/players/291649.png,90.0,2,D,8.5,False,False,0,1.0,,50.0,38,0,0,0,0,,4.0,2.0,14.0,8.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,2.0,,,
1213751,Monaco,91,261,Thilo Kehrer,https://media.api-sports.io/football/players/261.png,90.0,5,D,7.2,False,False,0,0.0,,67.0,63,0,0,0,0,,3.0,,13.0,6.0,1.0,,2.0,,2.0,,,,,1.0,,,
1213751,Monaco,91,47480,Mohammed Salisu,https://media.api-sports.io/football/players/47480.png,90.0,22,D,7.5,False,False,0,0.0,,73.0,61,0,0,0,0,,1.0,,5.0,4.0,,,,,,1.0,,,,,2.0,,
