fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,fouls_drawn,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,goals_total,tackles_total,tackles_interceptions,dribbles_attempts,dribbles_past,fouls_committed,penalty_commited,tackles_blocks,goals_assists,passes_key,offsides,dribbles_success,penalty_won
1073486,Volos NFC,2110,2357,Marios Siabanis,https://media.api-sports.io/football/players/2357.png,90.0,1,G,7.5,False,False,2,5.0,25.0,19,1.0,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073486,Volos NFC,2110,55392,Nikolai Alho,https://media.api-sports.io/football/players/55392.png,90.0,3,D,7,False,False,0,,38.0,32,8.0,3.0,1.0,0,0,0,0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,
1073486,Volos NFC,2110,61193,Dominik Kružliak,https://media.api-sports.io/football/players/61193.png,90.0,24,D,6.3,False,False,0,,54.0,44,14.0,9.0,,1,0,0,0,,,,,5.0,2.0,,,3.0,1.0,,,,,,
1073486,Volos NFC,2110,20294,Christos Shelis,https://media.api-sports.io/football/players/20294.png,90.0,16,D,7.3,False,False,0,,76.0,69,5.0,1.0,,0,0,0,0,,1.0,1.0,1.0,,1.0,,,3.0,,,,,,,
1073486,Volos NFC,2110,47455,Antonio Luna,https://media.api-sports.io/football/players/47455.png,52.0,13,D,7,False,False,0,,19.0,13,4.0,1.0,,0,0,0,0,,,,,1.0,,,,2.0,,2.0,,,,,
1073486,Volos NFC,2110,194073,Alexis Trouillet,https://media.api-sports.io/football/players/194073.png,52.0,10,M,6.6,False,False,0,,25.0,18,7.0,4.0,2.0,0,0,0,0,,,,,1.0,1.0,1.0,2.0,,,,,,,,
1073486,Volos NFC,2110,26775,Tasos Tsokanis,https://media.api-sports.io/football/players/26775.png,63.0,6,M,7.7,True,False,0,,30.0,29,5.0,3.0,,0,0,0,0,,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,
1073486,Volos NFC,2110,46026,Nemanja Glavčić,https://media.api-sports.io/football/players/46026.png,74.0,11,M,6.9,False,False,0,,33.0,29,8.0,1.0,,0,0,0,0,,,,,1.0,,2.0,3.0,,,,1.0,4.0,,,
1073486,Volos NFC,2110,26808,Miloš Deletić,https://media.api-sports.io/football/players/26808.png,90.0,7,F,6.9,False,False,0,,27.0,22,16.0,8.0,5.0,1,0,0,0,,1.0,,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,
1073486,Volos NFC,2110,30999,Samuel Mráz,https://media.api-sports.io/football/players/30999.png,90.0,9,F,6.9,False,False,0,,14.0,10,16.0,9.0,1.0,0,0,0,0,,2.0,1.0,,1.0,1.0,,,,,,,,,,
1073486,Volos NFC,2110,6446,Maximiliano Comba,https://media.api-sports.io/football/players/6446.png,90.0,20,F,7.2,False,False,0,,43.0,32,15.0,9.0,3.0,1,0,0,0,,1.0,1.0,,1.0,1.0,3.0,,2.0,,,,1.0,,2.0,
1073486,Volos NFC,2110,292463,Fotios Kitsos,https://media.api-sports.io/football/players/292463.png,38.0,17,M,6.3,False,True,0,,23.0,20,5.0,3.0,1.0,0,0,0,0,,,,,1.0,,2.0,,,,,,,,1.0,
1073486,Volos NFC,2110,161802,Efstathios Tachatos,https://media.api-sports.io/football/players/161802.png,38.0,32,D,6.2,False,True,0,,6.0,5,5.0,2.0,1.0,0,0,0,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,
1073486,Volos NFC,2110,26863,Jean Barrientos,https://media.api-sports.io/football/players/26863.png,27.0,14,M,7.3,False,True,0,,33.0,32,5.0,3.0,,0,0,0,0,,,,,2.0,,1.0,1.0,,,,1.0,2.0,,1.0,
1073486,Volos NFC,2110,27140,Panagiotis Moraitis,https://media.api-sports.io/football/players/27140.png,16.0,45,F,6.7,False,True,0,,4.0,3,1.0,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Volos NFC,2110,2354,Symeon Papadopoulos,https://media.api-sports.io/football/players/2354.png,,30,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Volos NFC,2110,135017,Constantinos Karayiannis,https://media.api-sports.io/football/players/135017.png,,70,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Volos NFC,2110,161957,Kyriakos Aslanidis,https://media.api-sports.io/football/players/161957.png,,4,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Volos NFC,2110,333038,Dimitrios Metaxas,https://media.api-sports.io/football/players/333038.png,,21,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Volos NFC,2110,342908,Sarantis Tselebakis,https://media.api-sports.io/football/players/342908.png,,85,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Lamia,956,28489,Gergely Nagy,https://media.api-sports.io/football/players/28489.png,90.0,1,G,6.3,False,False,2,3.0,12.0,7,,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073486,Lamia,956,46793,David Simón,https://media.api-sports.io/football/players/46793.png,90.0,15,D,6.5,False,False,0,,24.0,15,7.0,2.0,,0,0,0,0,,,,,1.0,1.0,,2.0,,,1.0,,,,,
1073486,Lamia,956,7800,Aleksandr Pavlovets,https://media.api-sports.io/football/players/7800.png,90.0,22,D,7,False,False,0,,32.0,26,6.0,5.0,2.0,0,0,0,0,,,,,1.0,1.0,,,1.0,,1.0,,,,,
1073486,Lamia,956,26712,Adam Tzanetopoulos,https://media.api-sports.io/football/players/26712.png,90.0,5,D,6.7,True,False,0,,29.0,23,6.0,3.0,,0,0,0,0,,,,,2.0,,,,,,,,,,,
1073486,Lamia,956,26680,Giorgos Saramantas,https://media.api-sports.io/football/players/26680.png,90.0,3,D,6.9,False,False,0,,19.0,14,11.0,4.0,,0,0,0,0,,,,,2.0,,1.0,,5.0,,,,2.0,,1.0,
1073486,Lamia,956,122663,Rubén Martínez,https://media.api-sports.io/football/players/122663.png,66.0,11,M,7.2,False,False,0,,13.0,10,8.0,7.0,3.0,0,0,0,0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,1.0,
1073486,Lamia,956,13977,Cristopher Nunez,https://media.api-sports.io/football/players/13977.png,85.0,7,M,7.3,False,False,0,,34.0,27,18.0,9.0,1.0,0,0,0,0,,,,,5.0,,2.0,,3.0,,,,1.0,,2.0,
1073486,Lamia,956,50991,Caleb Stanko,https://media.api-sports.io/football/players/50991.png,90.0,27,M,6.7,False,False,0,,25.0,21,10.0,4.0,,1,0,0,0,,,,,3.0,2.0,,,3.0,,,,,,,
1073486,Lamia,956,26696,Sotiris Tsiloulis,https://media.api-sports.io/football/players/26696.png,84.0,23,M,7.2,False,False,0,,13.0,10,19.0,9.0,3.0,1,0,0,0,,2.0,,,4.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0
1073486,Lamia,956,44850,Vykintas Slivka,https://media.api-sports.io/football/players/44850.png,90.0,14,F,8,False,False,0,,35.0,26,10.0,8.0,2.0,0,0,0,0,,1.0,1.0,1.0,,2.0,3.0,,,,1.0,,1.0,,3.0,
1073486,Lamia,956,40406,Carlitos,https://media.api-sports.io/football/players/40406.png,76.0,10,F,8.3,False,False,0,,14.0,12,9.0,3.0,2.0,1,0,1,0,,4.0,4.0,1.0,,,3.0,,,,,1.0,2.0,1.0,1.0,
1073486,Lamia,956,327629,Toshio Lake,https://media.api-sports.io/football/players/327629.png,24.0,26,F,6.3,False,True,0,,9.0,4,3.0,2.0,1.0,0,0,0,0,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,
1073486,Lamia,956,51495,Mathías Acuña,https://media.api-sports.io/football/players/51495.png,14.0,29,F,6.5,False,True,0,,5.0,4,7.0,1.0,,0,0,0,0,,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,
1073486,Lamia,956,45838,Zoran Tošić,https://media.api-sports.io/football/players/45838.png,13.0,18,M,6.2,False,True,0,,7.0,6,1.0,,,0,0,0,0,,,,,,,1.0,,,,,,,,,
1073486,Lamia,956,26756,Theofanis Tzandaris,https://media.api-sports.io/football/players/26756.png,12.0,6,M,6.3,False,True,0,,5.0,5,,,,0,0,0,0,,,,,,1.0,,,,,,,,,,
1073486,Lamia,956,36996,Alexei Koşelev,https://media.api-sports.io/football/players/36996.png,,55,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Lamia,956,592,Georgios Giannoutsos,https://media.api-sports.io/football/players/592.png,,94,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Lamia,956,26713,Stavros Vasilantonopoulos,https://media.api-sports.io/football/players/26713.png,,2,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Lamia,956,134065,Flosard Malçi,https://media.api-sports.io/football/players/134065.png,,19,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073486,Lamia,956,31626,Samuele Longo,https://media.api-sports.io/football/players/31626.png,,9,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,OFI,1124,26644,Christos Mandas,https://media.api-sports.io/football/players/26644.png,90.0,35,G,7.2,False,False,2,4.0,23.0,10,,,,0,0,0,0,0.0,,,,,,,,,,,1.0,1.0,,,
1073488,OFI,1124,15285,Praxitelis Vouros,https://media.api-sports.io/football/players/15285.png,90.0,14,D,6.5,True,False,0,,32.0,22,5.0,2.0,,0,0,0,0,,,,,1.0,1.0,,,3.0,,1.0,,,,,
1073488,OFI,1124,15431,Andreas Karo,https://media.api-sports.io/football/players/15431.png,76.0,16,D,6.5,False,False,0,,20.0,16,6.0,4.0,2.0,1,0,0,0,,1.0,,,,,,,2.0,,1.0,,,,,
1073488,OFI,1124,594,Vasilis Lampropoulos,https://media.api-sports.io/football/players/594.png,90.0,24,D,6.9,False,False,0,,31.0,21,4.0,3.0,,0,0,0,0,,,,,2.0,1.0,,,1.0,,3.0,,,,,
1073488,OFI,1124,1952,Eric Larsson,https://media.api-sports.io/football/players/1952.png,90.0,2,M,7,False,False,0,,25.0,20,11.0,4.0,2.0,1,0,0,0,,1.0,,,1.0,1.0,2.0,1.0,3.0,,,,2.0,,1.0,
1073488,OFI,1124,35639,Felipe Gallegos,https://media.api-sports.io/football/players/35639.png,90.0,8,M,7.2,False,False,0,,30.0,27,10.0,5.0,2.0,1,0,0,0,,,,,2.0,1.0,1.0,1.0,3.0,,,,2.0,,1.0,
1073488,OFI,1124,26895,Miguel Mellado,https://media.api-sports.io/football/players/26895.png,90.0,29,M,7.2,False,False,0,,40.0,33,13.0,8.0,4.0,0,0,0,0,,1.0,,,3.0,,1.0,2.0,2.0,,,,,,1.0,
1073488,OFI,1124,8588,Marko Bakić,https://media.api-sports.io/football/players/8588.png,84.0,88,M,7,False,False,0,,22.0,19,5.0,2.0,,0,0,0,0,,1.0,,,2.0,1.0,1.0,,2.0,,,,1.0,,,
1073488,OFI,1124,48201,Guðmundur Þórarinsson,https://media.api-sports.io/football/players/48201.png,84.0,22,M,7.3,False,False,0,,22.0,17,5.0,2.0,1.0,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,
1073488,OFI,1124,19430,Nouha Dicko,https://media.api-sports.io/football/players/19430.png,76.0,11,F,7.2,False,False,0,,12.0,9,9.0,5.0,1.0,0,0,0,0,,4.0,2.0,1.0,,,2.0,,1.0,,,,,,1.0,
1073488,OFI,1124,19426,Jon Toral,https://media.api-sports.io/football/players/19426.png,61.0,21,F,6.9,False,False,0,,16.0,14,8.0,2.0,,0,0,0,0,,,,,,,3.0,,1.0,,,1.0,3.0,,1.0,
1073488,OFI,1124,51135,Harold Mosquera,https://media.api-sports.io/football/players/51135.png,29.0,30,F,6.6,False,True,0,,12.0,6,4.0,2.0,1.0,0,0,0,0,,,,,,,,1.0,,,,,1.0,,,
1073488,OFI,1124,26831,Triantafyllos Pasalidis,https://media.api-sports.io/football/players/26831.png,14.0,4,D,6.3,False,True,0,,5.0,3,4.0,,,1,0,0,0,,,,,,,,,4.0,,,,,,,
1073488,OFI,1124,1498,Luiz Phellype,https://media.api-sports.io/football/players/1498.png,14.0,28,F,6.9,False,True,0,,5.0,3,6.0,2.0,,0,0,0,0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,
1073488,OFI,1124,162990,Leroy Abanda,https://media.api-sports.io/football/players/162990.png,16.0,99,M,7.2,False,True,0,,2.0,2,1.0,,,1,0,0,0,,,,,,1.0,,,1.0,,,1.0,1.0,,,
1073488,OFI,1124,26905,Juan Angel Neira,https://media.api-sports.io/football/players/26905.png,16.0,10,F,7.2,False,True,0,,4.0,3,,,,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,,,
1073488,OFI,1124,122040,Nikos Christogeorgos,https://media.api-sports.io/football/players/122040.png,,31,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,OFI,1124,26883,Konstantinos Giannoulis,https://media.api-sports.io/football/players/26883.png,,18,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,OFI,1124,49905,Thievy Bifouma,https://media.api-sports.io/football/players/49905.png,,7,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,OFI,1124,133918,Adrián Riera,https://media.api-sports.io/football/players/133918.png,,23,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,1587,Lefteris Choutesiotis,https://media.api-sports.io/football/players/1587.png,90.0,94,G,6.2,False,False,3,1.0,33.0,26,,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,90.0,33,D,7.7,False,False,0,,53.0,44,10.0,8.0,4.0,0,0,0,0,,1.0,,,3.0,3.0,1.0,1.0,,,,1.0,2.0,,1.0,
1073488,Aris Thessalonikis,1123,9914,Fabiano,https://media.api-sports.io/football/players/9914.png,90.0,4,D,7,True,False,0,,69.0,64,12.0,5.0,,1,0,0,0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,1.0,,,
1073488,Aris Thessalonikis,1123,19348,Moses Odubajo,https://media.api-sports.io/football/players/19348.png,90.0,22,D,7.3,False,False,0,,54.0,49,8.0,5.0,1.0,0,0,0,0,,,,,,1.0,3.0,,2.0,,3.0,,,,2.0,
1073488,Aris Thessalonikis,1123,5459,Franco Ferrari,https://media.api-sports.io/football/players/5459.png,90.0,3,D,6.2,False,False,0,,59.0,42,9.0,5.0,,1,0,0,0,,,,,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,
1073488,Aris Thessalonikis,1123,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,89.0,16,M,7,False,False,0,,65.0,55,9.0,5.0,2.0,1,0,0,0,,1.0,,,2.0,,2.0,,1.0,,,,3.0,,1.0,
1073488,Aris Thessalonikis,1123,107131,Jean Jules Mvondo,https://media.api-sports.io/football/players/107131.png,45.0,30,M,6.2,False,False,0,,38.0,29,2.0,,,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,
1073488,Aris Thessalonikis,1123,66027,David Moberg Karlsson,https://media.api-sports.io/football/players/66027.png,85.0,32,M,6.7,False,False,0,,22.0,18,4.0,1.0,1.0,0,0,0,0,,,,,,,2.0,,1.0,,,,2.0,,,
1073488,Aris Thessalonikis,1123,720,Lukas Rupp,https://media.api-sports.io/football/players/720.png,82.0,10,M,6.6,False,False,0,,48.0,47,4.0,3.0,2.0,0,0,0,0,,,,,,,1.0,,1.0,,,,,,1.0,
1073488,Aris Thessalonikis,1123,27760,Luis Palma,https://media.api-sports.io/football/players/27760.png,90.0,17,M,7.6,False,False,0,,36.0,27,12.0,6.0,4.0,0,0,0,0,,3.0,2.0,,,,4.0,1.0,2.0,,,1.0,3.0,,2.0,
1073488,Aris Thessalonikis,1123,1584,Loren Morón,https://media.api-sports.io/football/players/1584.png,90.0,80,F,7.6,False,False,0,,8.0,5,13.0,7.0,7.0,0,0,0,0,,4.0,3.0,1.0,,,2.0,,1.0,,,,1.0,1.0,,
1073488,Aris Thessalonikis,1123,47462,Cheick Doukouré,https://media.api-sports.io/football/players/47462.png,45.0,8,M,6.9,False,True,0,,22.0,21,3.0,2.0,,0,0,0,0,,,,,2.0,1.0,,,1.0,,,,1.0,,,
1073488,Aris Thessalonikis,1123,196254,Álvaro Zamora,https://media.api-sports.io/football/players/196254.png,15.0,12,M,6.3,False,True,0,,5.0,5,1.0,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,14398,Neven Đurasek,https://media.api-sports.io/football/players/14398.png,8.0,20,M,6.7,False,True,0,,8.0,7,3.0,2.0,2.0,0,0,0,0,,,,,,,,,1.0,,,,,,,
1073488,Aris Thessalonikis,1123,1606,Lazaros Christodoulopoulos,https://media.api-sports.io/football/players/1606.png,1.0,7,F,,False,True,0,,1.0,1,1.0,,,0,0,0,0,,,,,,,1.0,,,,,,,,,
1073488,Aris Thessalonikis,1123,68180,Julián Cuesta,https://media.api-sports.io/football/players/68180.png,,23,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,798,Jakub Brabec,https://media.api-sports.io/football/players/798.png,,14,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,14288,Domagoj Pavičić,https://media.api-sports.io/football/players/14288.png,,24,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,374960,Michalis Panagidis,https://media.api-sports.io/football/players/374960.png,,77,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073488,Aris Thessalonikis,1123,6096,Jonathan Menéndez,https://media.api-sports.io/football/players/6096.png,,27,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,524,Dominik Kotarski,https://media.api-sports.io/football/players/524.png,90.0,42,G,7.3,False,False,0,1.0,31.0,30,,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073490,PAOK,619,2378,Vieirinha,https://media.api-sports.io/football/players/2378.png,90.0,20,D,7.7,True,False,0,,64.0,55,4.0,3.0,1.0,0,0,0,0,,,,,1.0,3.0,1.0,1.0,,,,,1.0,,1.0,
1073490,PAOK,619,2773,William Troost-Ekong,https://media.api-sports.io/football/players/2773.png,64.0,15,D,6.9,False,False,0,,55.0,49,8.0,5.0,1.0,0,0,0,0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,
1073490,PAOK,619,162229,Ioannis Michailidis,https://media.api-sports.io/football/players/162229.png,90.0,5,D,7.3,False,False,0,,74.0,69,3.0,3.0,2.0,0,0,0,0,,1.0,,,,,,,,,,,,,,
1073490,PAOK,619,41149,Rafa Soares,https://media.api-sports.io/football/players/41149.png,90.0,55,D,7,False,False,0,,54.0,47,7.0,3.0,,1,0,0,0,,,,,,2.0,2.0,,1.0,,,,,1.0,1.0,
1073490,PAOK,619,1217,Magomed Ozdoev,https://media.api-sports.io/football/players/1217.png,90.0,27,M,6.9,False,False,0,,56.0,50,5.0,2.0,,0,0,0,0,,,,,2.0,1.0,1.0,1.0,,,,,,,,
1073490,PAOK,619,1729,Stefan Schwab,https://media.api-sports.io/football/players/1729.png,85.0,22,M,8.2,False,False,0,,72.0,65,1.0,,,0,0,0,0,,2.0,,,,,,,,,,1.0,1.0,,,
1073490,PAOK,619,579,Andrija Živković,https://media.api-sports.io/football/players/579.png,74.0,14,M,8.9,False,False,0,,40.0,33,6.0,2.0,1.0,0,0,0,0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
1073490,PAOK,619,1727,Thomas Murg,https://media.api-sports.io/football/players/1727.png,90.0,10,M,8.3,False,False,0,,41.0,37,7.0,2.0,1.0,0,0,0,0,,1.0,1.0,1.0,,,4.0,,,,,,6.0,,1.0,
1073490,PAOK,619,684,Taison,https://media.api-sports.io/football/players/684.png,90.0,11,M,6.9,False,False,0,,64.0,58,11.0,4.0,1.0,1,0,0,0,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,
1073490,PAOK,619,46670,Brandon,https://media.api-sports.io/football/players/46670.png,75.0,71,F,7.3,False,False,0,,14.0,12,7.0,4.0,2.0,0,0,0,0,,2.0,2.0,,1.0,,,,2.0,,,,1.0,,,
1073490,PAOK,619,39111,Ivan Näsberg,https://media.api-sports.io/football/players/39111.png,26.0,3,D,6.3,False,True,0,,30.0,26,1.0,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,162410,Giannis Konstantelias,https://media.api-sports.io/football/players/162410.png,16.0,7,M,6.3,False,True,0,,12.0,9,2.0,1.0,1.0,0,0,0,0,,1.0,1.0,,,,1.0,,,,,,,,,
1073490,PAOK,619,1945,Mbwana Ally Samatta,https://media.api-sports.io/football/players/1945.png,10.0,33,F,6.7,False,True,0,,2.0,2,3.0,1.0,1.0,0,0,0,0,,,,,,,,,1.0,,,,,,,
1073490,PAOK,619,2372,Kyriakos Giaxis,https://media.api-sports.io/football/players/2372.png,11.0,38,M,6.7,False,True,0,,6.0,6,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,343311,Stefanos Tzimas,https://media.api-sports.io/football/players/343311.png,11.0,95,F,6.3,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,26853,Živko Živković,https://media.api-sports.io/football/players/26853.png,,18,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,21996,Abdul Baba Rahman,https://media.api-sports.io/football/players/21996.png,,21,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,46737,Joan Sastre,https://media.api-sports.io/football/players/46737.png,,23,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,PAOK,619,296006,André Ricardo,https://media.api-sports.io/football/players/296006.png,,31,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,26823,Nikolaos Papadopoulos,https://media.api-sports.io/football/players/26823.png,62.0,1,G,6.6,False,False,3,3.0,25.0,21,,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,46756,David Carmona,https://media.api-sports.io/football/players/46756.png,82.0,12,D,6.2,False,False,0,,21.0,12,9.0,7.0,1.0,0,0,0,0,,,,,2.0,2.0,1.0,,,,,,,,1.0,
1073490,Asteras Tripolis,955,1686,Pepe Castaño,https://media.api-sports.io/football/players/1686.png,90.0,19,D,6,False,False,0,,45.0,39,6.0,1.0,1.0,0,0,0,0,,,,,,1.0,,,3.0,,1.0,,,,,
1073490,Asteras Tripolis,955,30777,Ervin Zukanović,https://media.api-sports.io/football/players/30777.png,90.0,87,D,6.2,False,False,0,,51.0,46,6.0,4.0,,0,0,0,0,,,,,3.0,,1.0,1.0,,,,,,,,
1073490,Asteras Tripolis,955,75844,Federico Álvarez,https://media.api-sports.io/football/players/75844.png,90.0,29,D,6.3,False,False,0,,38.0,31,6.0,3.0,1.0,0,0,0,0,,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,
1073490,Asteras Tripolis,955,26838,Juan Munafo,https://media.api-sports.io/football/players/26838.png,90.0,8,M,6.9,True,False,0,,46.0,39,7.0,5.0,,1,0,0,0,,1.0,,,5.0,1.0,,,2.0,,,,1.0,,,
1073490,Asteras Tripolis,955,26825,Oluwatobiloba Alagbe,https://media.api-sports.io/football/players/26825.png,90.0,69,M,6.7,False,False,0,,31.0,30,8.0,4.0,1.0,0,0,0,0,,,,,3.0,1.0,,1.0,2.0,,,,,,,
1073490,Asteras Tripolis,955,26847,Nikos Kaltsas,https://media.api-sports.io/football/players/26847.png,82.0,20,M,6.7,False,False,0,,18.0,13,2.0,1.0,,0,0,0,0,,1.0,,,,,,,,,,,1.0,,,
1073490,Asteras Tripolis,955,122128,Francesc Regis,https://media.api-sports.io/football/players/122128.png,90.0,11,M,6.6,False,False,0,,20.0,19,6.0,2.0,,0,0,0,0,,1.0,1.0,,1.0,2.0,3.0,,1.0,,,,1.0,,1.0,
1073490,Asteras Tripolis,955,929,Sito,https://media.api-sports.io/football/players/929.png,75.0,40,M,6.3,False,False,0,,20.0,19,1.0,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,1.0,,
1073490,Asteras Tripolis,955,158434,Juan Miritello,https://media.api-sports.io/football/players/158434.png,75.0,9,F,6.3,False,False,0,,17.0,11,9.0,4.0,1.0,0,0,0,1,,1.0,,,,,1.0,,3.0,,,,,2.0,1.0,1.0
1073490,Asteras Tripolis,955,297144,Fotis Sgouris,https://media.api-sports.io/football/players/297144.png,28.0,33,G,7,False,True,0,1.0,6.0,2,,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,5727,Julián Bartolo,https://media.api-sports.io/football/players/5727.png,15.0,7,M,6.6,False,True,0,,7.0,5,,,,0,0,0,0,,1.0,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,27019,Vasilios Mantzis,https://media.api-sports.io/football/players/27019.png,15.0,14,F,6.6,False,True,0,,3.0,2,1.0,1.0,,0,0,0,0,,1.0,,,,1.0,,,,,,,,,,
1073490,Asteras Tripolis,955,122853,Rubén García,https://media.api-sports.io/football/players/122853.png,8.0,2,D,6.7,False,True,0,,4.0,2,1.0,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,,,
1073490,Asteras Tripolis,955,334594,Nikolaos Zouglis,https://media.api-sports.io/football/players/334594.png,8.0,77,F,6.5,False,True,0,,,,3.0,1.0,1.0,0,0,0,0,,,,,,,,2.0,,,,,,,,
1073490,Asteras Tripolis,955,91250,Diamantis Chouchoumis,https://media.api-sports.io/football/players/91250.png,,3,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,47124,Pichu Atienza,https://media.api-sports.io/football/players/47124.png,,18,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,292545,Dino Grozdanic,https://media.api-sports.io/football/players/292545.png,,30,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073490,Asteras Tripolis,955,315772,Timipere Johnson Eboh,https://media.api-sports.io/football/players/315772.png,,41,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1073487,Olympiakos Piraeus,553,2355,Alexandros Paschalakis,https://media.api-sports.io/football/players/2355.png,90.0,1,G,6.9,False,False,0,1.0,16.0,14,,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1073487,Olympiakos Piraeus,553,10157,Rodinei,https://media.api-sports.io/football/players/10157.png,90.0,23,D,7.9,False,False,0,,69.0,62,13.0,5.0,,0,0,0,0,,1.0,,,2.0,1.0,6.0,,3.0,,,1.0,3.0,,2.0,
1073487,Olympiakos Piraeus,553,202084,Andreas Ndoj,https://media.api-sports.io/football/players/202084.png,90.0,74,D,7.6,False,False,0,,65.0,58,13.0,7.0,,0,0,0,0,,2.0,,,2.0,3.0,2.0,,2.0,,,,,,1.0,
1073487,Olympiakos Piraeus,553,971,Panagiotis Retsos,https://media.api-sports.io/football/players/971.png,90.0,45,D,8,False,False,0,,83.0,78,12.0,7.0,,1,0,0,0,,1.0,,,1.0,4.0,,,3.0,,1.0,,1.0,,,
