fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1334034,797,Elche,https://media.api-sports.io/football/teams/797.png,4,4,10,2,8,2,10,5,1,53%,4,1,7,536,479,89%,,
1334034,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,11,2,14,1,7,7,17,9,2,47%,1,0,4,468,427,91%,,
1334036,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,8,10,23,5,16,7,13,12,1,60%,1,,1,465,401,86%,,
1334036,727,Osasuna,https://media.api-sports.io/football/teams/727.png,5,2,9,2,6,3,13,3,1,40%,3,,6,333,254,76%,,
1334035,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,5,14,4,7,7,17,6,2,49%,1,0,2,389,298,77%,,
1334035,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,7,12,2,6,6,12,2,2,51%,4,1,3,412,309,75%,,
1334037,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,11,6,23,6,17,6,10,11,3,58%,2,,2,818,747,91%,,
1334037,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,3,12,5,3,9,11,6,5,42%,4,,5,582,498,86%,,
1338616,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,8,3,14,3,8,6,12,6,1,49%,1,,4,461,383,83%,,
1338616,546,Getafe,https://media.api-sports.io/football/teams/546.png,4,4,10,2,6,4,9,3,1,51%,2,,4,485,416,86%,,
1338617,537,Leganes,https://media.api-sports.io/football/teams/537.png,4,8,16,4,10,6,15,3,1,41%,1,,9,396,348,88%,,
1338617,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,12,6,20,2,13,7,13,7,1,59%,3,,2,571,531,93%,,
1338618,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,5,11,2,7,4,19,9,3,56%,3,0,3,385,319,83%,,
1338618,727,Osasuna,https://media.api-sports.io/football/teams/727.png,3,5,9,1,5,4,12,4,1,44%,4,1,2,300,212,71%,,
1338619,532,Valencia,https://media.api-sports.io/football/teams/532.png,1,2,4,1,2,2,6,3,9,23%,2,,5,242,179,74%,,
1338619,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,4,17,4,14,3,7,4,2,77%,0,,1,839,770,92%,,
1350688,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,4,16,3,10,6,12,8,0,68%,0,,3,681,604,89%,,
1350688,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,2,10,1,9,1,10,3,3,32%,4,,4,322,248,77%,,
1350690,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,3,11,2,10,1,17,8,1,52%,0,,4,448,385,86%,,
1350690,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,6,14,3,8,6,9,8,2,48%,2,,6,433,366,85%,,
1350691,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,10,11,26,5,21,5,6,10,3,58%,1,,2,707,637,90%,,
1350691,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,4,11,2,6,5,23,6,2,42%,4,,6,493,428,87%,,
1350689,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,0,5,6,1,6,0,11,6,4,43%,5,,4,362,290,80%,,
1350689,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,4,15,6,10,5,22,7,1,57%,3,,0,499,421,84%,,
1367758,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,8,22,5,13,9,23,8,2,59%,4,0,5,670,594,89%,,
1367758,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,3,15,5,10,5,11,7,7,41%,3,1,6,453,365,81%,,
