fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,fouls_drawn,tackles_blocks,tackles_interceptions,dribbles_past,fouls_committed,shots_total,passes_key,dribbles_attempts,dribbles_success,offsides,shots_on,goals_total,penalty_commited,penalty_won
1435546,Pafos,3403,1324,Ivan Šunjić,https://media.api-sports.io/football/players/1324.png,90.0,26,M,6.7,False,False,0,0.0,,37.0,25,0,0,0,0,,2.0,4.0,3.0,,1.0,2.0,,,2.0,1.0,,,,,,,
1435546,Pafos,3403,41994,João Correia,https://media.api-sports.io/football/players/41994.png,73.0,77,M,7.3,False,False,0,0.0,,12.0,8,0,0,0,0,,1.0,10.0,2.0,1.0,,,1.0,1.0,1.0,1.0,6.0,,,1.0,1.0,,
1435546,Pafos,3403,31397,Vlad Dragomir,https://media.api-sports.io/football/players/31397.png,90.0,30,M,6.6,False,False,0,0.0,,29.0,26,0,0,0,0,,,11.0,4.0,1.0,,1.0,1.0,,,1.0,,,,,,,
1435546,Pafos,3403,48132,Muamer Tanković,https://media.api-sports.io/football/players/48132.png,17.0,22,M,6.9,True,False,0,1.0,,4.0,3,0,0,0,0,,,,,,,,,,,1.0,,,,,,,
1435546,Pafos,3403,41560,Anderson Silva,https://media.api-sports.io/football/players/41560.png,73.0,33,F,5.9,False,False,0,0.0,,12.0,8,0,0,0,0,,,9.0,1.0,,,,,3.0,1.0,1.0,,,,,,,
1435546,Pafos,3403,2860,Ken Sema,https://media.api-sports.io/football/players/2860.png,68.0,12,M,6.5,False,True,0,0.0,,13.0,11,0,0,0,0,,1.0,12.0,6.0,2.0,,2.0,,2.0,,,5.0,3.0,,,,,
1435546,Pafos,3403,126901,Bruno Langa,https://media.api-sports.io/football/players/126901.png,18.0,25,D,6.6,False,True,0,0.0,,8.0,4,1,0,0,0,,1.0,4.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,
1435546,Pafos,3403,196159,Jajá,https://media.api-sports.io/football/players/196159.png,18.0,11,F,6.3,False,True,0,0.0,,9.0,5,0,0,0,0,,1.0,4.0,2.0,,,,,,1.0,,2.0,1.0,,,,,
1435546,Pafos,3403,22347,Mons Bassouamina,https://media.api-sports.io/football/players/22347.png,18.0,9,F,6.5,False,True,0,0.0,,6.0,6,0,0,0,0,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,
1435546,Pafos,3403,1330,Mislav Oršić,https://media.api-sports.io/football/players/1330.png,12.0,17,F,6.7,False,True,0,0.0,,5.0,4,0,0,0,0,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,
1435546,Pafos,3403,443765,Petros Petrou,https://media.api-sports.io/football/players/443765.png,,82,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,Pafos,3403,344535,Athanasios Papadoudis,https://media.api-sports.io/football/players/344535.png,,99,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,Pafos,3403,368851,Pedrão,https://media.api-sports.io/football/players/368851.png,,35,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,Pafos,3403,15471,Marios Ilia,https://media.api-sports.io/football/players/15471.png,,70,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,28322,Dénes Dibusz,https://media.api-sports.io/football/players/28322.png,90.0,90,G,6.2,True,False,3,0.0,1.0,16.0,11,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,15605,Stefan Gartenmann,https://media.api-sports.io/football/players/15605.png,64.0,3,D,6.9,False,False,0,0.0,,22.0,13,0,0,0,0,,1.0,5.0,2.0,,,1.0,2.0,,,1.0,,,,,,,
1435545,Ferencvarosi TC,651,153287,Toon Raemaekers,https://media.api-sports.io/football/players/153287.png,90.0,28,D,6.9,False,False,0,0.0,,23.0,18,0,0,0,0,,3.0,12.0,9.0,,1.0,1.0,,,2.0,,,,,,,,
1435545,Ferencvarosi TC,651,324234,Gábor Szalai,https://media.api-sports.io/football/players/324234.png,90.0,22,D,6.5,False,False,0,0.0,,36.0,26,1,0,0,0,,1.0,10.0,6.0,1.0,1.0,4.0,,4.0,,1.0,,,,,,,
1435545,Ferencvarosi TC,651,178362,Cebrail Makreckis,https://media.api-sports.io/football/players/178362.png,90.0,25,M,6.6,False,False,0,0.0,,33.0,23,0,0,0,0,,1.0,8.0,5.0,,,1.0,,3.0,,,3.0,3.0,,,,,
1435545,Ferencvarosi TC,651,361485,Alex Tóth,https://media.api-sports.io/football/players/361485.png,90.0,64,M,6.9,False,False,0,0.0,,51.0,40,0,0,0,0,,,3.0,1.0,,1.0,,,,1.0,3.0,,,,1.0,,,
1435545,Ferencvarosi TC,651,27985,Bence Ötvös,https://media.api-sports.io/football/players/27985.png,45.0,23,M,6.9,False,False,0,0.0,,17.0,15,0,0,0,0,,,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,
1435545,Ferencvarosi TC,651,111148,Gabi Kanichowsky,https://media.api-sports.io/football/players/111148.png,77.0,36,M,6.5,False,False,0,0.0,,37.0,31,0,0,0,0,,,6.0,2.0,1.0,1.0,,,2.0,,,1.0,,,,,,
1435545,Ferencvarosi TC,651,19272,Callum O'Dowda,https://media.api-sports.io/football/players/19272.png,90.0,47,M,7.2,False,False,0,0.0,,28.0,19,0,0,0,0,,3.0,7.0,5.0,1.0,,2.0,,1.0,,1.0,,,,,,,
1435545,Ferencvarosi TC,651,21613,Lenny Joseph,https://media.api-sports.io/football/players/21613.png,70.0,75,F,6.3,False,False,0,0.0,,14.0,9,0,0,0,0,,3.0,18.0,6.0,,,,,3.0,2.0,1.0,6.0,1.0,,1.0,,,
1435545,Ferencvarosi TC,651,7398,Barnabás Varga,https://media.api-sports.io/football/players/7398.png,70.0,19,F,8.3,False,False,0,0.0,,16.0,8,0,0,0,0,,,14.0,10.0,3.0,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,
1435545,Ferencvarosi TC,651,2027,Kristoffer Zachariassen,https://media.api-sports.io/football/players/2027.png,45.0,16,M,6.3,False,True,0,0.0,,11.0,8,0,0,0,0,,1.0,6.0,2.0,,,,,2.0,,,1.0,,,,,,
1435545,Ferencvarosi TC,651,21140,Ibrahim Cissé,https://media.api-sports.io/football/players/21140.png,27.0,27,D,6.2,False,True,0,0.0,,15.0,13,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,313152,Zsombor Gruber,https://media.api-sports.io/football/players/313152.png,21.0,30,F,6.2,False,True,0,0.0,,4.0,3,0,0,0,0,,,3.0,,,,,,2.0,,,1.0,,,,,,
1435545,Ferencvarosi TC,651,34525,Aleksandar Pešić,https://media.api-sports.io/football/players/34525.png,21.0,8,F,6.5,False,True,0,0.0,,5.0,3,1,0,0,0,,,2.0,2.0,1.0,,,,,2.0,,,,,1.0,,,
1435545,Ferencvarosi TC,651,48072,Jonathan Levi,https://media.api-sports.io/football/players/48072.png,14.0,10,F,6.3,False,True,0,0.0,,7.0,7,0,0,0,0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
1435545,Ferencvarosi TC,651,28409,Dávid Gróf,https://media.api-sports.io/football/players/28409.png,,99,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,424461,Dániel Radnóti,https://media.api-sports.io/football/players/424461.png,,63,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,28326,Endre Botka,https://media.api-sports.io/football/players/28326.png,,21,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,294,Naby Keïta,https://media.api-sports.io/football/players/294.png,,5,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,1121,Daniel Arzani,https://media.api-sports.io/football/players/1121.png,,7,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,216553,Cadu,https://media.api-sports.io/football/players/216553.png,,33,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Ferencvarosi TC,651,127657,Barnabás Nagy,https://media.api-sports.io/football/players/127657.png,,77,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,128640,Mateusz Kochalski,https://media.api-sports.io/football/players/128640.png,90.0,99,G,6.6,False,False,1,0.0,3.0,35.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,10018,Matheus Silva,https://media.api-sports.io/football/players/10018.png,89.0,2,D,6.5,False,False,0,0.0,,33.0,26,1,0,0,0,,1.0,7.0,4.0,3.0,,1.0,,2.0,,1.0,1.0,,,,,,
1435545,Qarabag,556,70389,Bahlul Mustafazada,https://media.api-sports.io/football/players/70389.png,90.0,13,D,7.2,False,False,0,1.0,,44.0,37,0,0,0,0,,1.0,11.0,5.0,1.0,,2.0,,1.0,,2.0,,,,,,,
1435545,Qarabag,556,41823,Kevin Medina,https://media.api-sports.io/football/players/41823.png,90.0,81,D,9,False,False,0,0.0,,54.0,48,0,0,0,0,,4.0,18.0,12.0,4.0,1.0,2.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,
1435545,Qarabag,556,124613,Elvin Cafarquliyev,https://media.api-sports.io/football/players/124613.png,90.0,44,D,6.3,False,False,0,0.0,,51.0,39,0,0,0,0,,,5.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,
1435545,Qarabag,556,157148,Pedro Bicalho,https://media.api-sports.io/football/players/157148.png,90.0,35,M,6.2,False,False,0,0.0,,46.0,39,0,0,0,0,,,7.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,
1435545,Qarabag,556,30864,Marko Janković,https://media.api-sports.io/football/players/30864.png,90.0,8,M,8.2,False,False,0,0.0,,65.0,55,0,0,0,0,,3.0,11.0,7.0,4.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,
1435545,Qarabag,556,134320,Leandro Andrade,https://media.api-sports.io/football/players/134320.png,58.0,15,M,6.6,False,False,0,1.0,,16.0,14,0,0,0,0,,1.0,4.0,3.0,1.0,,,,,,2.0,,,,,,,
1435545,Qarabag,556,9353,Kady Borges,https://media.api-sports.io/football/players/9353.png,90.0,20,M,6.2,False,False,0,1.0,,20.0,17,0,0,0,0,,,10.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,
1435545,Qarabag,556,1552,Abdellah Zoubir,https://media.api-sports.io/football/players/1552.png,89.0,10,M,7,True,False,0,0.0,,48.0,45,0,0,0,0,,,8.0,6.0,2.0,,,,,1.0,2.0,3.0,3.0,,,,,
1435545,Qarabag,556,375811,Nariman Akhundzade,https://media.api-sports.io/football/players/375811.png,82.0,90,F,6.2,False,False,0,0.0,,8.0,5,0,0,0,0,,,10.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,
1435545,Qarabag,556,341080,Emmanuel Addai,https://media.api-sports.io/football/players/341080.png,33.0,11,F,6.3,False,True,0,0.0,,13.0,9,0,0,0,0,,,3.0,,,,1.0,1.0,,,,,,,,,,
1435545,Qarabag,556,134058,Musa Qurbanlı,https://media.api-sports.io/football/players/134058.png,9.0,22,F,7.2,False,True,0,0.0,,2.0,1,0,0,0,0,,,2.0,,,,,,,1.0,,,,,1.0,1.0,,
1435545,Qarabag,556,49453,Chris Kouakou,https://media.api-sports.io/football/players/49453.png,1.0,6,M,,False,True,0,0.0,,1.0,1,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,,
1435545,Qarabag,556,277159,Dani Bolt,https://media.api-sports.io/football/players/277159.png,1.0,18,D,,False,True,0,0.0,,1.0,1,0,0,0,0,,,2.0,2.0,1.0,,,,,,,,,,,,,
1435545,Qarabag,556,1532,Şahrudin Mahammadaliev,https://media.api-sports.io/football/players/1532.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,25196,Fabijan Buntić,https://media.api-sports.io/football/players/25196.png,,97,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,8503,Samy Mmaee,https://media.api-sports.io/football/players/8503.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,1542,Toral Bayramov,https://media.api-sports.io/football/players/1542.png,,27,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,1534,Abbas Hüseynov,https://media.api-sports.io/football/players/1534.png,,30,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,1535,Bədavi Huseynov,https://media.api-sports.io/football/players/1535.png,,55,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,125419,Oleksiy Kashchuk,https://media.api-sports.io/football/players/125419.png,,21,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435545,Qarabag,556,445431,Hikmat Cabrayilzada,https://media.api-sports.io/football/players/445431.png,,32,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,2728,Kasper Schmeichel,https://media.api-sports.io/football/players/2728.png,90.0,1,G,6.6,False,False,0,0.0,,30.0,29,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1435549,Celtic,247,78547,Alistair Johnston,https://media.api-sports.io/football/players/78547.png,35.0,2,D,6.9,False,False,0,0.0,,27.0,23,0,0,0,0,,,1.0,,,,,,1.0,,,,,,,,,
1435549,Celtic,247,19314,Cameron Carter-Vickers,https://media.api-sports.io/football/players/19314.png,90.0,20,D,7.3,False,False,0,0.0,,115.0,110,0,0,0,0,,1.0,13.0,8.0,,,1.0,,2.0,,,,,,,,,
1435549,Celtic,247,69450,Liam Scales,https://media.api-sports.io/football/players/69450.png,90.0,5,D,7.6,False,False,0,0.0,,99.0,91,0,0,0,0,,,13.0,9.0,,1.0,,,1.0,3.0,,,,,,,,
1435549,Celtic,247,1117,Kieran Tierney,https://media.api-sports.io/football/players/1117.png,76.0,63,D,7.3,False,False,0,0.0,,47.0,41,1,0,0,0,,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,
1435549,Celtic,247,48002,Benjamin Nygren,https://media.api-sports.io/football/players/48002.png,77.0,8,M,6.3,False,False,0,0.0,,45.0,31,0,0,0,0,,2.0,7.0,3.0,,,,1.0,,,3.0,3.0,1.0,,,,,
1435549,Celtic,247,1129,Callum McGregor,https://media.api-sports.io/football/players/1129.png,90.0,42,M,7.2,True,False,0,0.0,,60.0,57,1,0,0,0,,3.0,9.0,7.0,2.0,1.0,2.0,,1.0,,,3.0,2.0,,,,,
1435549,Celtic,247,180758,Reo Hatate,https://media.api-sports.io/football/players/180758.png,90.0,41,M,6.5,False,False,0,0.0,,67.0,56,0,0,0,0,,,8.0,,,,,1.0,3.0,1.0,,,,,1.0,,,
1435549,Celtic,247,1127,James Forrest,https://media.api-sports.io/football/players/1127.png,70.0,49,F,6.9,False,False,0,0.0,,36.0,32,0,0,0,0,,1.0,8.0,4.0,1.0,,,,1.0,1.0,1.0,5.0,2.0,,1.0,,,
1435549,Celtic,247,130417,Adam Idah,https://media.api-sports.io/football/players/130417.png,45.0,9,F,6.5,False,False,0,0.0,,6.0,5,0,0,0,0,,,3.0,1.0,,,,,1.0,,,1.0,1.0,,,,,
1435549,Celtic,247,33224,Daizen Maeda,https://media.api-sports.io/football/players/33224.png,90.0,38,F,6.7,False,False,0,0.0,,32.0,23,0,0,0,0,,,5.0,4.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,
1435549,Celtic,247,1115,Anthony Ralston,https://media.api-sports.io/football/players/1115.png,56.0,56,D,7.3,False,True,0,0.0,,61.0,50,0,0,0,0,,1.0,5.0,5.0,2.0,,,,,,,,,,,,,
1435549,Celtic,247,304958,Yang Hyun-Jun,https://media.api-sports.io/football/players/304958.png,45.0,13,F,6.3,False,True,0,0.0,,28.0,21,0,0,0,0,,1.0,10.0,3.0,,,,,2.0,,1.0,6.0,2.0,,,,,
1435549,Celtic,247,162210,Arne Engels,https://media.api-sports.io/football/players/162210.png,21.0,27,M,6.6,False,True,0,0.0,,14.0,13,0,0,0,0,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,
1435549,Celtic,247,50737,Auston Trusty,https://media.api-sports.io/football/players/50737.png,15.0,6,D,6.9,False,True,0,0.0,,26.0,25,0,0,0,0,,,1.0,1.0,,,1.0,,,,,,,,,,,
1435549,Celtic,247,371510,Shin Yamada,https://media.api-sports.io/football/players/371510.png,14.0,18,F,6.2,False,True,0,0.0,,3.0,2,0,0,0,0,,,1.0,,,,,1.0,,,,,,,,,,
1435549,Celtic,247,169291,Viljami Sinisalo,https://media.api-sports.io/football/players/169291.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,404656,Jahmai Simpson-Pusey,https://media.api-sports.io/football/players/404656.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,311820,Dane Murray,https://media.api-sports.io/football/players/311820.png,,47,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,45169,Luke McCowan,https://media.api-sports.io/football/players/45169.png,,14,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,339172,Callum Osmand,https://media.api-sports.io/football/players/339172.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,161938,Paulo Bernardo,https://media.api-sports.io/football/players/161938.png,,28,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Celtic,247,308868,Johnny Kenny,https://media.api-sports.io/football/players/308868.png,,24,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,111587,Aleksandr Zarutskiy,https://media.api-sports.io/football/players/111587.png,75.0,1,G,7.3,False,False,0,0.0,2.0,22.0,8,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,323820,Aleksandr Mrynskiy,https://media.api-sports.io/football/players/323820.png,90.0,24,D,6.6,False,False,0,0.0,,21.0,12,0,0,0,0,,1.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,
1435549,Kairat Almaty,664,2074,Aleksandr Martynovich,https://media.api-sports.io/football/players/2074.png,90.0,14,D,6.9,True,False,0,0.0,,29.0,22,1,0,0,0,,,7.0,3.0,1.0,,1.0,,1.0,,,,,1.0,,,,
1435549,Kairat Almaty,664,53597,Egor Sorokin,https://media.api-sports.io/football/players/53597.png,90.0,80,D,7.2,False,False,0,0.0,,20.0,13,0,0,0,0,,3.0,4.0,3.0,,,1.0,1.0,,,,,,,,,,
1435549,Kairat Almaty,664,111532,Erkin Tapalov,https://media.api-sports.io/football/players/111532.png,90.0,20,D,6.6,False,False,0,0.0,,15.0,8,0,0,0,0,,1.0,7.0,3.0,2.0,1.0,6.0,,2.0,,,,,,,,,
1435549,Kairat Almaty,664,110941,Arad Ofri,https://media.api-sports.io/football/players/110941.png,90.0,15,M,7.2,False,False,0,0.0,,25.0,16,0,0,0,0,,5.0,11.0,6.0,,1.0,,2.0,,2.0,,,,,,,,
1435549,Kairat Almaty,664,56009,Dan Glazer,https://media.api-sports.io/football/players/56009.png,90.0,18,M,6.9,False,False,0,0.0,,18.0,16,1,0,0,0,,2.0,4.0,3.0,,2.0,3.0,,,,,,,,,,,
1435549,Kairat Almaty,664,7780,Valeriy Gromyko,https://media.api-sports.io/football/players/7780.png,90.0,55,M,6.9,False,False,0,0.0,,24.0,11,0,0,0,0,,1.0,9.0,5.0,3.0,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,
1435549,Kairat Almaty,664,142620,Jorginho,https://media.api-sports.io/football/players/142620.png,90.0,7,M,6.9,False,False,0,0.0,,18.0,11,0,0,0,0,,2.0,9.0,7.0,4.0,1.0,1.0,1.0,,,,1.0,,,,,,
1435549,Kairat Almaty,664,445472,Dastan Satpaev,https://media.api-sports.io/football/players/445472.png,90.0,9,M,6.7,False,False,0,0.0,,12.0,11,1,0,0,0,,1.0,9.0,2.0,,,3.0,2.0,2.0,,3.0,4.0,1.0,,,,,
1435549,Kairat Almaty,664,301363,Edmilson,https://media.api-sports.io/football/players/301363.png,83.0,26,F,5.9,False,False,0,0.0,,13.0,11,0,0,0,0,,,20.0,5.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,
1435549,Kairat Almaty,664,265533,Temirlan Anarbekov,https://media.api-sports.io/football/players/265533.png,16.0,77,G,6.6,False,True,0,0.0,1.0,9.0,2,0,0,0,0,0.0,,,,,,1.0,,,,,,,,,,,
1435549,Kairat Almaty,664,306368,Ricardinho,https://media.api-sports.io/football/players/306368.png,8.0,99,F,6.3,False,True,0,0.0,,2.0,2,0,0,0,0,,,4.0,1.0,,,,,,1.0,,,,1.0,,,,
1435549,Kairat Almaty,664,445524,Sherkhan Kalmurza,https://media.api-sports.io/football/players/445524.png,,82,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,322050,Damir Kasabulat,https://media.api-sports.io/football/players/322050.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,324709,Lev Kurgin,https://media.api-sports.io/football/players/324709.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,265528,Aleksandr Shirobokov,https://media.api-sports.io/football/players/265528.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,24769,Luka Gadrani,https://media.api-sports.io/football/players/24769.png,,44,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,319495,Adilet Sadybekov,https://media.api-sports.io/football/players/319495.png,,6,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,345422,Olzhas Baibek,https://media.api-sports.io/football/players/345422.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,133406,Jug Stanojev,https://media.api-sports.io/football/players/133406.png,,33,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435549,Kairat Almaty,664,453725,Ramazan Bagdat,https://media.api-sports.io/football/players/453725.png,,89,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1424397,Bodo/Glimt,327,39055,Nikita Haikin,https://media.api-sports.io/football/players/39055.png,90.0,12,G,7.3,False,False,0,0.0,1.0,44.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1424397,Bodo/Glimt,327,351483,Fredrik Sjøvold,https://media.api-sports.io/football/players/351483.png,90.0,20,D,6.6,False,False,0,0.0,,60.0,46,0,0,0,0,,,6.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,
1424397,Bodo/Glimt,327,39083,Odin Luras Bjørtuft,https://media.api-sports.io/football/players/39083.png,90.0,4,D,8.3,False,False,0,0.0,,65.0,61,0,0,0,0,,,5.0,2.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,
1424397,Bodo/Glimt,327,31541,Haitam Aleesami,https://media.api-sports.io/football/players/31541.png,35.0,5,D,6.5,False,False,0,0.0,,28.0,25,0,0,0,0,,,3.0,,,,,,1.0,,,,,,,,,
1424397,Bodo/Glimt,327,39058,Fredrik André Bjørkan,https://media.api-sports.io/football/players/39058.png,90.0,15,D,8.3,False,False,0,1.0,,91.0,74,0,0,0,0,,3.0,14.0,11.0,4.0,,3.0,,1.0,1.0,1.0,4.0,3.0,,1.0,,,
1424397,Bodo/Glimt,327,39065,Håkon Evjen,https://media.api-sports.io/football/players/39065.png,85.0,26,M,8.2,False,False,0,0.0,,35.0,32,0,0,0,0,,4.0,11.0,7.0,1.0,,1.0,,1.0,1.0,,3.0,2.0,,1.0,1.0,,
1424397,Bodo/Glimt,327,39064,Patrick Berg,https://media.api-sports.io/football/players/39064.png,90.0,7,M,7.3,True,False,0,1.0,,58.0,44,1,0,0,0,,3.0,8.0,5.0,,,4.0,1.0,1.0,,4.0,1.0,1.0,,,,,
1424397,Bodo/Glimt,327,39069,Ulrik Saltnes,https://media.api-sports.io/football/players/39069.png,90.0,14,M,8.3,False,False,0,0.0,,44.0,38,0,0,0,0,,2.0,10.0,6.0,1.0,,2.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,
1424397,Bodo/Glimt,327,57153,Isak Dybvik Määttä,https://media.api-sports.io/football/players/57153.png,44.0,25,F,6.5,False,False,0,0.0,,2.0,1,0,0,0,0,,1.0,5.0,2.0,,,,,1.0,1.0,,,,,,,,
1424397,Bodo/Glimt,327,15704,Kasper Høgh,https://media.api-sports.io/football/players/15704.png,85.0,9,F,7.3,False,False,0,0.0,,35.0,26,0,0,0,0,,,14.0,5.0,1.0,,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,
1424397,Bodo/Glimt,327,39073,Jens Petter Hauge,https://media.api-sports.io/football/players/39073.png,85.0,10,F,8.5,False,False,0,2.0,,61.0,46,0,0,0,0,,2.0,17.0,9.0,4.0,,1.0,1.0,2.0,,3.0,6.0,2.0,,,,,
1424397,Bodo/Glimt,327,449592,Villads Nielsen,https://media.api-sports.io/football/players/449592.png,56.0,2,D,7.2,False,True,0,0.0,,36.0,31,0,0,0,0,,1.0,6.0,4.0,,,3.0,,1.0,,,1.0,1.0,,,,,
1424397,Bodo/Glimt,327,50968,Mathias Jørgensen,https://media.api-sports.io/football/players/50968.png,45.0,30,F,5.9,False,True,0,0.0,,16.0,13,0,0,0,0,,,6.0,1.0,,,,2.0,,3.0,,,,,,,,
1424397,Bodo/Glimt,327,364814,Daniel Bassi,https://media.api-sports.io/football/players/364814.png,9.0,24,F,6.6,False,True,0,0.0,,2.0,1,0,0,0,0,,,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,
1424397,Bodo/Glimt,327,262598,Sondre Auklend,https://media.api-sports.io/football/players/262598.png,9.0,8,M,6.9,False,True,0,0.0,,3.0,3,0,0,0,0,,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,
1424397,Bodo/Glimt,327,39099,Andreas Helmersen,https://media.api-sports.io/football/players/39099.png,9.0,21,F,6.7,False,True,0,0.0,,1.0,,0,0,0,0,,,2.0,2.0,,,,,,1.0,,1.0,1.0,,,,,
1424397,Bodo/Glimt,327,39178,Julian Faye Lund,https://media.api-sports.io/football/players/39178.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1424397,Bodo/Glimt,327,319319,Magnus Brøndbo,https://media.api-sports.io/football/players/319319.png,,44,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1424397,Bodo/Glimt,327,57159,Sondre Fet,https://media.api-sports.io/football/players/57159.png,,19,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1424397,Bodo/Glimt,327,264692,Anders Klynge,https://media.api-sports.io/football/players/264692.png,,22,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
