fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,duels_total,dribbles_attempts,fouls_committed,cards_yellow,cards_red,penalty_commited,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_won,fouls_drawn,offsides,shots_total,dribbles_past,dribbles_success,shots_on,goals_total,tackles_blocks,passes_key,goals_saves,penalty_won
1390836,Oviedo,718,46657,Nacho Vidal,https://media.api-sports.io/football/players/46657.png,90.0,22,M,6.3,False,False,0,0.0,17.0,15,7.0,2.0,1.0,0,0,,0,0,,2.0,,4.0,1.0,,,,1.0,,,,,,
1390836,Oviedo,718,3608,Kwasi Sibo,https://media.api-sports.io/football/players/3608.png,90.0,6,M,6.2,False,False,0,0.0,39.0,35,7.0,,1.0,0,0,,0,0,,1.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,
1390836,Oviedo,718,2922,Leander Dendoncker,https://media.api-sports.io/football/players/2922.png,90.0,20,M,6.9,False,False,0,0.0,45.0,41,6.0,2.0,,0,0,,0,0,,2.0,,3.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,
1390836,Oviedo,718,295223,Abdel Rahim,https://media.api-sports.io/football/players/295223.png,90.0,3,M,6.5,False,False,0,0.0,40.0,35,4.0,,,0,0,,0,0,,3.0,1.0,3.0,,,,,,,,,,,
1390836,Oviedo,718,38699,Luka Ilić,https://media.api-sports.io/football/players/38699.png,72.0,21,F,7.3,False,False,0,0.0,22.0,16,12.0,1.0,1.0,1,0,,0,0,,2.0,1.0,5.0,2.0,,,5.0,,,,3.0,,,
1390836,Oviedo,718,2461,Salomón Rondón,https://media.api-sports.io/football/players/2461.png,72.0,23,F,5.9,False,False,0,0.0,11.0,7,11.0,2.0,1.0,0,0,,0,0,,,,2.0,,1.0,,,,,,,1.0,,
1390836,Oviedo,718,266202,Ilyas Chaira,https://media.api-sports.io/football/players/266202.png,79.0,7,F,6.3,False,False,0,0.0,25.0,24,9.0,6.0,1.0,0,0,,0,0,,1.0,,1.0,,1.0,,,,,,,,,
1390836,Oviedo,718,20844,Haissem Hassan,https://media.api-sports.io/football/players/20844.png,45.0,10,F,6.2,False,True,0,0.0,12.0,9,8.0,6.0,,0,0,,0,0,,1.0,1.0,3.0,,,2.0,,2.0,1.0,,,,,
1390836,Oviedo,718,19613,Ovie Ejaria,https://media.api-sports.io/football/players/19613.png,19.0,14,M,6.7,False,True,0,0.0,10.0,10,4.0,,1.0,0,0,,0,0,,1.0,,3.0,1.0,,,,,,,,1.0,,
1390836,Oviedo,718,51530,Federico Viñas,https://media.api-sports.io/football/players/51530.png,19.0,9,F,6.7,False,True,0,0.0,2.0,2,4.0,,1.0,0,0,,0,0,,2.0,,2.0,,,1.0,,,,,,,,
1390836,Oviedo,718,2762,Josip Brekalo,https://media.api-sports.io/football/players/2762.png,12.0,18,M,6.2,False,True,0,0.0,5.0,5,1.0,1.0,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,1695,Santi Cazorla,https://media.api-sports.io/football/players/1695.png,1.0,8,M,,False,True,0,0.0,2.0,1,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,42642,Horațiu Moldovan,https://media.api-sports.io/football/players/42642.png,,1,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,402580,Marco Esteban,https://media.api-sports.io/football/players/402580.png,,30,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,385405,Omar Falah,https://media.api-sports.io/football/players/385405.png,,29,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,885,Eric Bailly,https://media.api-sports.io/football/players/885.png,,2,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,30927,Santiago Colombatto,https://media.api-sports.io/football/players/30927.png,,11,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,184194,Álex Forés,https://media.api-sports.io/football/players/184194.png,,19,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Oviedo,718,438123,Lamine Gueye,https://media.api-sports.io/football/players/438123.png,,28,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,730,Thibaut Courtois,https://media.api-sports.io/football/players/730.png,90.0,1,G,7.3,False,False,0,0.0,16.0,15,1.0,,,0,0,,0,0,0.0,1.0,,1.0,,,,,,,,,,3.0,
1390836,Real Madrid,541,733,Daniel Carvajal,https://media.api-sports.io/football/players/733.png,87.0,2,D,7.3,True,False,0,0.0,66.0,63,6.0,1.0,,0,0,,0,0,,4.0,1.0,5.0,,,,,,,,,,,
1390836,Real Madrid,541,2285,Antonio Rüdiger,https://media.api-sports.io/football/players/2285.png,90.0,22,D,7.2,False,False,0,0.0,71.0,68,6.0,,1.0,0,0,,0,0,,1.0,,3.0,,,1.0,,,,,,,,
1390836,Real Madrid,541,361497,Dean Huijsen,https://media.api-sports.io/football/players/361497.png,90.0,24,D,7.6,False,False,0,0.0,100.0,88,10.0,,2.0,0,0,,0,0,,4.0,,6.0,,,1.0,1.0,,,,,,,
1390836,Real Madrid,541,284300,Álvaro Carreras,https://media.api-sports.io/football/players/284300.png,90.0,18,D,6.7,False,False,0,0.0,55.0,48,10.0,5.0,,0,0,,0,0,,,1.0,4.0,1.0,1.0,,2.0,2.0,,,,2.0,,
1390836,Real Madrid,541,756,Federico Valverde,https://media.api-sports.io/football/players/756.png,90.0,8,M,7.3,False,False,0,0.0,78.0,73,4.0,1.0,,0,0,,0,0,,2.0,1.0,3.0,1.0,,3.0,,,2.0,,,4.0,,
1390836,Real Madrid,541,1271,Aurélien Tchouaméni,https://media.api-sports.io/football/players/1271.png,90.0,14,M,7.6,False,False,0,0.0,75.0,70,11.0,1.0,,0,0,,0,0,,3.0,5.0,9.0,3.0,,1.0,,,,,,,,
1390836,Real Madrid,541,449249,Franco Mastantuono,https://media.api-sports.io/football/players/449249.png,63.0,30,M,6.2,False,False,0,0.0,40.0,37,7.0,5.0,,0,0,,0,0,,2.0,,2.0,,,1.0,,,,,,,,
1390836,Real Madrid,541,291964,Arda Güler,https://media.api-sports.io/football/players/291964.png,74.0,15,M,7.2,False,False,0,1.0,65.0,61,5.0,1.0,1.0,0,0,,0,0,,2.0,,3.0,,,1.0,,1.0,1.0,,,8.0,,
1390836,Real Madrid,541,10009,Rodrygo,https://media.api-sports.io/football/players/10009.png,63.0,11,M,6.9,False,False,0,0.0,50.0,47,6.0,3.0,,0,0,,0,0,,1.0,,3.0,1.0,,2.0,,1.0,2.0,,,,,
1390836,Real Madrid,541,278,Kylian Mbappé,https://media.api-sports.io/football/players/278.png,87.0,10,F,9.3,False,False,0,0.0,55.0,50,5.0,3.0,,0,0,,0,0,,,,3.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,,3.0,,
1390836,Real Madrid,541,744,Brahim Díaz,https://media.api-sports.io/football/players/744.png,28.0,21,M,6.9,False,True,0,1.0,12.0,11,3.0,2.0,,0,0,,0,0,,,,1.0,,,,,1.0,,,,2.0,,
1390836,Real Madrid,541,762,Vinícius Júnior,https://media.api-sports.io/football/players/762.png,28.0,7,F,8.5,False,True,0,1.0,6.0,5,6.0,2.0,2.0,1,0,,0,0,,2.0,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,
1390836,Real Madrid,541,336711,Gonzalo García,https://media.api-sports.io/football/players/336711.png,17.0,16,F,6.7,False,True,0,0.0,5.0,4,2.0,,,0,0,,0,0,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,
1390836,Real Madrid,541,283,Trent Alexander-Arnold,https://media.api-sports.io/football/players/283.png,4.0,12,D,,False,True,0,0.0,,,1.0,,,0,0,,0,0,,,,1.0,,,,,,,,,,,
1390836,Real Madrid,541,748,Dani Ceballos,https://media.api-sports.io/football/players/748.png,4.0,19,M,,False,True,0,0.0,5.0,4,2.0,1.0,1.0,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,47400,Andriy Lunin,https://media.api-sports.io/football/players/47400.png,,13,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,386872,Sergio Mestre,https://media.api-sports.io/football/players/386872.png,,43,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,372,Éder Militão,https://media.api-sports.io/football/players/372.png,,3,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,736,Fran García,https://media.api-sports.io/football/players/736.png,,20,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,505,David Alaba,https://media.api-sports.io/football/players/505.png,,4,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,341640,Raúl Asencio,https://media.api-sports.io/football/players/341640.png,,17,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390836,Real Madrid,541,509470,Thiago Pitarch,https://media.api-sports.io/football/players/509470.png,,45,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,1557,Pau López,https://media.api-sports.io/football/players/1557.png,90.0,25,G,7.7,False,False,0,0.0,34.0,28,,,,0,0,,0,0,0.0,,,,,,,,,,,,,5.0,
1390831,Real Betis,543,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,90.0,2,D,7.2,False,False,0,0.0,51.0,44,7.0,,1.0,0,0,,0,0,,,,2.0,,,1.0,2.0,,1.0,,,2.0,,
1390831,Real Betis,543,1561,Marc Bartra,https://media.api-sports.io/football/players/1561.png,90.0,5,D,7.3,True,False,0,0.0,51.0,44,10.0,,,0,0,,0,0,,2.0,4.0,6.0,1.0,,,2.0,,,,,,,
1390831,Real Betis,543,195100,Natan,https://media.api-sports.io/football/players/195100.png,90.0,4,D,6.9,False,False,0,0.0,47.0,40,11.0,,,0,0,,0,0,,1.0,,5.0,1.0,,,1.0,,,,,,,
1390831,Real Betis,543,1564,Junior Firpo,https://media.api-sports.io/football/players/1564.png,71.0,23,D,6.9,False,False,0,0.0,43.0,38,8.0,,1.0,0,0,,0,0,,,,5.0,1.0,,1.0,,,,,,,,
1390831,Real Betis,543,286084,Sergi Altimira,https://media.api-sports.io/football/players/286084.png,90.0,6,M,7.3,False,False,0,0.0,55.0,50,13.0,1.0,1.0,0,0,,0,0,,4.0,3.0,8.0,1.0,,,2.0,1.0,,,,1.0,,
1390831,Real Betis,543,1697,Pablo Fornals,https://media.api-sports.io/football/players/1697.png,90.0,8,M,7.3,False,False,0,0.0,50.0,45,8.0,1.0,,0,0,,0,0,,1.0,1.0,5.0,2.0,,,,,,,,3.0,,
1390831,Real Betis,543,47119,Aitor Ruibal,https://media.api-sports.io/football/players/47119.png,90.0,24,M,6.9,False,False,0,0.0,24.0,20,11.0,3.0,2.0,0,0,,0,0,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,3.0,,
1390831,Real Betis,543,1578,Giovani Lo Celso,https://media.api-sports.io/football/players/1578.png,86.0,20,M,8.9,False,False,0,0.0,52.0,47,9.0,1.0,1.0,1,0,,0,0,,,,8.0,6.0,,2.0,,1.0,2.0,1.0,,3.0,,
1390831,Real Betis,543,136117,Rodrigo Riquelme,https://media.api-sports.io/football/players/136117.png,58.0,17,M,6.3,False,False,0,0.0,19.0,17,9.0,3.0,1.0,0,0,,0,0,,,,1.0,,,1.0,,1.0,,,,,,
1390831,Real Betis,543,47582,Cucho Hernández,https://media.api-sports.io/football/players/47582.png,85.0,19,F,6.2,False,False,0,0.0,19.0,15,16.0,3.0,2.0,1,0,,0,0,,2.0,,5.0,1.0,2.0,2.0,,2.0,,,,1.0,,
1390831,Real Betis,543,443163,Pablo García,https://media.api-sports.io/football/players/443163.png,33.0,52,F,6.7,False,True,0,0.0,9.0,6,4.0,2.0,,0,0,,0,0,,,1.0,2.0,,,2.0,,2.0,1.0,,,,,
1390831,Real Betis,543,1631,Ricardo Rodríguez,https://media.api-sports.io/football/players/1631.png,20.0,12,D,6.6,False,True,0,0.0,9.0,8,2.0,,1.0,0,0,,0,0,,,1.0,1.0,,,,,,,,,,,
1390831,Real Betis,543,3033,Cédric Bakambu,https://media.api-sports.io/football/players/3033.png,11.0,11,F,6.2,False,True,0,0.0,4.0,2,5.0,2.0,,0,0,,0,0,,,1.0,,,,1.0,,,,,,,,
1390831,Real Betis,543,355004,Valentín Gómez,https://media.api-sports.io/football/players/355004.png,10.0,16,D,6.9,False,True,0,0.0,3.0,2,1.0,,,0,0,,0,0,,1.0,,1.0,,,,,,,,,,,
1390831,Real Betis,543,46990,Álvaro Valles,https://media.api-sports.io/football/players/46990.png,,1,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,18812,Adrián,https://media.api-sports.io/football/players/18812.png,,13,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,334574,Angel Ortiz,https://media.api-sports.io/football/players/334574.png,,40,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,351131,Dani Pérez,https://media.api-sports.io/football/players/351131.png,,37,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,477231,Mawuli Mensah,https://media.api-sports.io/football/players/477231.png,,28,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,450714,Ivan Corralejo,https://media.api-sports.io/football/players/450714.png,,50,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Real Betis,543,47579,Chimy Ávila,https://media.api-sports.io/football/players/47579.png,,9,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Alaves,542,47353,Antonio Sivera,https://media.api-sports.io/football/players/47353.png,90.0,1,G,7.9,False,False,1,0.0,24.0,12,1.0,,,0,0,,0,0,0.0,,,1.0,,,,,,,,,,5.0,
1390831,Alaves,542,18740,Jonny Otto,https://media.api-sports.io/football/players/18740.png,90.0,17,D,7.2,False,False,0,0.0,62.0,55,10.0,1.0,,0,0,,0,0,,6.0,1.0,7.0,,,1.0,2.0,1.0,,,1.0,1.0,,
1390831,Alaves,542,6638,Facundo Garcés,https://media.api-sports.io/football/players/6638.png,90.0,2,D,6.9,False,False,0,0.0,48.0,44,11.0,,2.0,1,0,,0,0,,4.0,2.0,6.0,,,2.0,1.0,,2.0,,1.0,,,
1390831,Alaves,542,6233,Nahuel Tenaglia,https://media.api-sports.io/football/players/6233.png,90.0,14,D,6.9,False,False,0,0.0,46.0,41,7.0,1.0,1.0,0,0,,0,0,,1.0,2.0,5.0,1.0,,1.0,,1.0,,,,,,
1390831,Alaves,542,128951,Victor Parada,https://media.api-sports.io/football/players/128951.png,77.0,24,D,6.7,False,False,0,0.0,23.0,18,6.0,,1.0,0,0,,0,0,,2.0,1.0,5.0,2.0,,1.0,,,,,,1.0,,
1390831,Alaves,542,187214,Carlos Vicente,https://media.api-sports.io/football/players/187214.png,90.0,7,M,6.3,False,False,0,0.0,46.0,37,12.0,1.0,3.0,0,0,,0,0,,2.0,,6.0,3.0,1.0,,,,,,1.0,1.0,,
1390831,Alaves,542,139001,Pablo Ibáñez,https://media.api-sports.io/football/players/139001.png,58.0,19,M,6.6,False,False,0,0.0,38.0,33,7.0,,1.0,1,0,,0,0,,3.0,,5.0,1.0,,,1.0,,,,,,,
1390831,Alaves,542,162686,Antonio Blanco,https://media.api-sports.io/football/players/162686.png,89.0,8,M,6.7,True,False,0,0.0,65.0,57,8.0,,4.0,1,0,,0,0,,2.0,,3.0,,,,2.0,,,,,1.0,,
1390831,Alaves,542,143,Carles Aleñá,https://media.api-sports.io/football/players/143.png,90.0,10,M,6.7,False,False,0,0.0,42.0,36,6.0,1.0,2.0,0,0,,0,0,,1.0,,1.0,,,1.0,,,,,1.0,3.0,,
1390831,Alaves,542,104821,Jon Guridi,https://media.api-sports.io/football/players/104821.png,58.0,18,F,6.3,False,False,0,0.0,20.0,13,10.0,4.0,1.0,0,0,,0,0,,,,5.0,,1.0,2.0,2.0,4.0,2.0,,,,,
1390831,Alaves,542,47181,Toni Martínez,https://media.api-sports.io/football/players/47181.png,58.0,11,F,6.5,False,False,0,0.0,13.0,6,16.0,1.0,1.0,0,0,,0,0,,,,7.0,,1.0,,,,,,,,,
1390831,Alaves,542,183751,Abderrahman Rebbach,https://media.api-sports.io/football/players/183751.png,33.0,21,F,6.9,False,True,0,0.0,15.0,12,7.0,2.0,,0,0,,0,0,,2.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,,1.0,,
1390831,Alaves,542,47309,Ander Guevara,https://media.api-sports.io/football/players/47309.png,33.0,6,M,6.7,False,True,0,0.0,25.0,20,5.0,1.0,1.0,0,0,,0,0,,,,3.0,1.0,,,,1.0,,,,,,
1390831,Alaves,542,760,Mariano Díaz,https://media.api-sports.io/football/players/760.png,33.0,9,F,6.9,False,True,0,0.0,7.0,5,5.0,,,0,0,,0,0,,,,4.0,,,1.0,,,,,,,,
1390831,Alaves,542,266658,Calebe,https://media.api-sports.io/football/players/266658.png,14.0,20,M,6.7,False,True,0,0.0,10.0,10,2.0,1.0,,0,0,,0,0,,,,1.0,1.0,,,,,,,,,,
1390831,Alaves,542,315586,Lander Pinillos,https://media.api-sports.io/football/players/315586.png,2.0,28,M,,False,True,0,0.0,1.0,1,1.0,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Alaves,542,377215,Grégoire Swiderski,https://media.api-sports.io/football/players/377215.png,,31,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Alaves,542,46987,Raúl Fernández,https://media.api-sports.io/football/players/46987.png,,13,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Alaves,542,70476,Moussa Diarra,https://media.api-sports.io/football/players/70476.png,,22,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Alaves,542,361384,Youssef Enríquez,https://media.api-sports.io/football/players/361384.png,,3,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390831,Alaves,542,6085,Carlos Benavídez,https://media.api-sports.io/football/players/6085.png,,23,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,29,Jan Oblak,https://media.api-sports.io/football/players/29.png,90.0,13,G,6.5,True,False,1,0.0,26.0,18,,,,0,0,,0,0,0.0,,,,,,,,,,,,,1.0,
1390830,Atletico Madrid,530,753,Marcos Llorente,https://media.api-sports.io/football/players/753.png,90.0,14,D,7.5,False,False,0,0.0,57.0,51,9.0,1.0,2.0,0,0,,0,0,,4.0,1.0,5.0,,1.0,1.0,1.0,1.0,,,,,,
1390830,Atletico Madrid,530,47301,Robin Le Normand,https://media.api-sports.io/football/players/47301.png,90.0,24,D,6.6,False,False,0,0.0,75.0,68,7.0,,1.0,0,0,,0,0,,1.0,,3.0,,,,,,,,,,,
1390830,Atletico Madrid,530,30399,Dávid Hancko,https://media.api-sports.io/football/players/30399.png,90.0,17,D,7,False,False,0,1.0,58.0,51,6.0,,1.0,0,0,,0,0,,2.0,,3.0,,,1.0,,,1.0,,1.0,1.0,,
1390830,Atletico Madrid,530,162012,Matteo Ruggeri,https://media.api-sports.io/football/players/162012.png,75.0,3,D,6.7,False,False,0,0.0,40.0,34,10.0,,1.0,0,0,,0,0,,3.0,1.0,5.0,1.0,,,3.0,,,,,,,
1390830,Atletico Madrid,530,323935,Giuliano Simeone,https://media.api-sports.io/football/players/323935.png,75.0,20,M,6.2,False,False,0,0.0,28.0,24,7.0,1.0,2.0,0,0,,0,0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,
1390830,Atletico Madrid,530,133185,Johnny Cardoso,https://media.api-sports.io/football/players/133185.png,68.0,5,M,7.3,False,False,0,0.0,38.0,33,9.0,1.0,1.0,0,0,,0,0,,3.0,3.0,6.0,2.0,,,1.0,1.0,,,,,,
1390830,Atletico Madrid,530,336594,Pablo Barrios,https://media.api-sports.io/football/players/336594.png,90.0,8,M,7.5,False,False,0,0.0,73.0,63,10.0,2.0,,0,0,,0,0,,3.0,3.0,7.0,1.0,,,,,,,,1.0,,
1390830,Atletico Madrid,530,6067,Thiago Almada,https://media.api-sports.io/football/players/6067.png,68.0,11,M,6.3,False,False,0,0.0,39.0,33,7.0,2.0,1.0,0,0,,0,0,,,,2.0,1.0,,,1.0,1.0,,,,2.0,,
1390830,Atletico Madrid,530,8492,Alexander Sørloth,https://media.api-sports.io/football/players/8492.png,68.0,9,F,8.5,False,False,0,0.0,17.0,12,12.0,4.0,2.0,0,0,,0,0,,,,7.0,,,2.0,,3.0,2.0,1.0,,1.0,,
1390830,Atletico Madrid,530,6009,Julián Álvarez,https://media.api-sports.io/football/players/6009.png,90.0,19,F,6.3,False,False,0,0.0,27.0,22,9.0,4.0,,0,0,,0,0,,,,1.0,1.0,,,,,,,,2.0,,
1390830,Atletico Madrid,530,67972,Conor Gallagher,https://media.api-sports.io/football/players/67972.png,23.0,4,M,6.5,False,True,0,0.0,16.0,13,5.0,1.0,2.0,0,0,,0,0,,2.0,,2.0,,,1.0,,,,,,,,
1390830,Atletico Madrid,530,30543,Giacomo Raspadori,https://media.api-sports.io/football/players/30543.png,23.0,22,F,6.5,False,True,0,0.0,10.0,9,,,1.0,0,0,,0,0,,,,,,1.0,2.0,,,1.0,,,,,
1390830,Atletico Madrid,530,56,Antoine Griezmann,https://media.api-sports.io/football/players/56.png,23.0,7,F,6.9,False,True,0,0.0,17.0,15,,,,0,0,,0,0,,,,,,,2.0,,,2.0,,,,,
1390830,Atletico Madrid,530,47566,Javi Galán,https://media.api-sports.io/football/players/47566.png,16.0,21,D,6.3,False,True,0,0.0,10.0,7,4.0,1.0,,0,0,,0,0,,,,2.0,,,,1.0,,,,,1.0,,
1390830,Atletico Madrid,530,6503,Nahuel Molina,https://media.api-sports.io/football/players/6503.png,15.0,16,D,6.9,False,True,0,0.0,14.0,12,3.0,2.0,,0,0,,0,0,,1.0,1.0,1.0,,,,,,,,,1.0,,
1390830,Atletico Madrid,530,2465,Juan Musso,https://media.api-sports.io/football/players/2465.png,,1,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,393198,Salvador Esquivel,https://media.api-sports.io/football/players/393198.png,,31,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,133,Clément Lenglet,https://media.api-sports.io/football/players/133.png,,15,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,295793,Marc Pubill,https://media.api-sports.io/football/players/295793.png,,18,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,451594,Jano Monserrate,https://media.api-sports.io/football/players/451594.png,,27,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,50,Koke,https://media.api-sports.io/football/players/50.png,,6,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Atletico Madrid,530,324750,Carlos Martín,https://media.api-sports.io/football/players/324750.png,,23,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Elche,797,11346,Matías Dituro,https://media.api-sports.io/football/players/11346.png,90.0,1,G,7.3,False,False,1,0.0,58.0,35,,,,1,0,,0,0,0.0,,,,,,,,,,,,,5.0,
1390830,Elche,797,189866,John Nwankwo,https://media.api-sports.io/football/players/189866.png,45.0,18,D,6.5,False,False,0,0.0,13.0,9,3.0,,,0,0,,0,0,,,1.0,2.0,1.0,,,,,,,,,,
1390830,Elche,797,126640,David Affengruber,https://media.api-sports.io/football/players/126640.png,90.0,22,D,7.2,False,False,0,0.0,45.0,44,8.0,,,0,0,,0,0,,2.0,4.0,7.0,3.0,,,1.0,,,,1.0,,,
1390830,Elche,797,47378,Pedro Bigas,https://media.api-sports.io/football/players/47378.png,82.0,6,D,7,True,False,0,0.0,36.0,33,12.0,,,0,0,,0,0,,6.0,1.0,8.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,
1390830,Elche,797,182661,Alvaro Núñez,https://media.api-sports.io/football/players/182661.png,90.0,15,M,6.9,False,False,0,0.0,32.0,27,11.0,4.0,,0,0,,0,0,,1.0,1.0,5.0,,,,,3.0,,,,2.0,,
1390830,Elche,797,187318,Marc Aguado,https://media.api-sports.io/football/players/187318.png,85.0,8,M,6.9,False,False,0,0.0,41.0,39,6.0,,,0,0,,0,0,,3.0,2.0,5.0,1.0,,,1.0,,,,,,,
1390830,Elche,797,46711,Aleix Febas,https://media.api-sports.io/football/players/46711.png,90.0,14,M,6.2,False,False,0,0.0,36.0,31,4.0,1.0,1.0,1,0,,0,0,,,1.0,,,,,1.0,,,,,,,
1390830,Elche,797,161963,Germán Valera,https://media.api-sports.io/football/players/161963.png,90.0,11,M,7.5,False,False,0,0.0,43.0,34,10.0,2.0,1.0,0,0,,0,0,,3.0,1.0,7.0,4.0,,,,,,,1.0,2.0,,
1390830,Elche,797,341371,Rodrigo Mendoza,https://media.api-sports.io/football/players/341371.png,68.0,30,F,6.2,False,False,0,0.0,25.0,20,10.0,3.0,3.0,1,0,,0,0,,1.0,,4.0,1.0,,1.0,,2.0,,,,,,
1390830,Elche,797,343202,Álvaro Rodriguez,https://media.api-sports.io/football/players/343202.png,90.0,20,F,6.5,False,False,0,1.0,21.0,13,22.0,9.0,1.0,0,0,,0,0,,1.0,,7.0,,,,1.0,2.0,,,,1.0,,
1390830,Elche,797,47013,Rafa Mir,https://media.api-sports.io/football/players/47013.png,67.0,10,F,7.5,False,False,0,0.0,16.0,10,4.0,,,0,0,,0,0,,,,1.0,,,2.0,,,1.0,1.0,,,,
1390830,Elche,797,162058,Víctor Chust,https://media.api-sports.io/football/players/162058.png,45.0,23,D,6.9,False,True,0,0.0,20.0,18,3.0,,1.0,0,0,,0,0,,1.0,,2.0,,,1.0,,,,,,,,
1390830,Elche,797,2063,André Silva,https://media.api-sports.io/football/players/2063.png,24.0,9,F,6.3,False,True,0,0.0,7.0,5,2.0,,,0,0,,0,0,,1.0,,2.0,,,,,,,,,,,
1390830,Elche,797,271580,Martim Neto,https://media.api-sports.io/football/players/271580.png,23.0,16,M,6.6,False,True,0,0.0,11.0,10,1.0,1.0,,0,0,,0,0,,,,1.0,,,,,1.0,,,,,,
1390830,Elche,797,157146,Léo Pétrot,https://media.api-sports.io/football/players/157146.png,9.0,21,D,6.3,False,True,0,0.0,3.0,1,1.0,,,0,0,,0,0,,,,,,,,1.0,,,,,,,
1390830,Elche,797,311345,Federico Redondo,https://media.api-sports.io/football/players/311345.png,13.0,5,M,6.6,False,True,0,0.0,6.0,6,1.0,,,0,0,,0,0,,,1.0,1.0,1.0,,,,,,,,,,
1390830,Elche,797,315604,Alejandro Iturbe,https://media.api-sports.io/football/players/315604.png,,45,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Elche,797,8746,Bambo Diaby,https://media.api-sports.io/football/players/8746.png,,4,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
