fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,fouls_drawn,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,dribbles_attempts,fouls_committed,shots_total,passes_key,shots_on,goals_total,dribbles_success,dribbles_past,tackles_blocks,offsides,penalty_commited,penalty_won
1388630,1. FC Magdeburg,179,125714,Alexander Nollenberger,https://media.api-sports.io/football/players/125714.png,71.0,17,M,6.9,False,False,0,0.0,,25.0,21,4.0,2.0,1.0,0,0,0,0,,1.0,,,1.0,,,,,,,1.0,,,
1388630,1. FC Magdeburg,179,342268,Laurin Ulrich,https://media.api-sports.io/football/players/342268.png,81.0,8,M,6.9,False,False,0,1.0,,17.0,15,9.0,1.0,1.0,0,0,0,0,,,,1.0,2.0,,2.0,,,,1.0,,,,
1388630,1. FC Magdeburg,179,40345,Lubambo Musonda,https://media.api-sports.io/football/players/40345.png,90.0,19,F,7.3,False,False,0,0.0,,16.0,11,9.0,6.0,2.0,1,0,0,0,,1.0,,3.0,1.0,2.0,1.0,1.0,,3.0,,,,,
1388630,1. FC Magdeburg,179,37759,Martijn Kaars,https://media.api-sports.io/football/players/37759.png,90.0,9,F,7,False,False,0,0.0,,12.0,12,9.0,,,0,0,0,0,,,,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,
1388630,1. FC Magdeburg,179,25126,Barış Atik,https://media.api-sports.io/football/players/25126.png,88.0,23,F,6.9,False,False,0,0.0,,29.0,23,5.0,1.0,1.0,0,0,0,0,,,1.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,1.0,,
1388630,1. FC Magdeburg,179,26574,Philipp Hercher,https://media.api-sports.io/football/players/26574.png,20.0,27,D,6.7,False,True,0,0.0,,3.0,2,8.0,5.0,1.0,1,0,0,0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,
1388630,1. FC Magdeburg,179,25246,Tobias Müller,https://media.api-sports.io/football/players/25246.png,10.0,5,D,7.3,False,True,0,0.0,,1.0,,2.0,2.0,,0,0,0,0,,1.0,,,,,,,,,,3.0,,,
1388630,1. FC Magdeburg,179,23630,Rayan Ghrieb,https://media.api-sports.io/football/players/23630.png,10.0,29,F,6.6,False,True,0,0.0,,4.0,2,5.0,3.0,,0,0,0,0,,,,4.0,,1.0,,1.0,,2.0,,,,,
1388630,1. FC Magdeburg,179,202841,Falko Michel,https://media.api-sports.io/football/players/202841.png,10.0,21,M,6.5,False,True,0,0.0,,4.0,3,3.0,,,0,0,0,0,,,,,1.0,,,,,,,,,,
1388630,1. FC Magdeburg,179,202694,Eldin Džogović,https://media.api-sports.io/football/players/202694.png,10.0,4,D,6.6,False,True,0,0.0,,2.0,1,2.0,1.0,,0,0,0,0,,1.0,,,,,,,,,,,,,
1388630,1. FC Magdeburg,179,281910,Noah Kruth,https://media.api-sports.io/football/players/281910.png,,30,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388630,1. FC Magdeburg,179,26494,Connor Krempicki,https://media.api-sports.io/football/players/26494.png,,13,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388630,1. FC Magdeburg,179,334092,Noah Pesch,https://media.api-sports.io/football/players/334092.png,,10,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388630,1. FC Magdeburg,179,107241,Alexander Ahl Holmstrom,https://media.api-sports.io/football/players/107241.png,,11,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,Eintracht Braunschweig,744,496,Ron-Thorben Hoffmann,https://media.api-sports.io/football/players/496.png,90.0,1,G,6.3,False,False,2,0.0,2.0,30.0,18,2.0,2.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,
1388624,Eintracht Braunschweig,744,260894,Lukas Frenkert,https://media.api-sports.io/football/players/260894.png,90.0,29,D,7.7,False,False,0,0.0,,29.0,25,4.0,2.0,,0,0,0,0,,1.0,1.0,,,1.0,,1.0,1.0,,,4.0,,,
1388624,Eintracht Braunschweig,744,113584,Sven Köhler,https://media.api-sports.io/football/players/113584.png,90.0,27,D,7.2,True,False,0,0.0,,45.0,42,12.0,8.0,,0,0,0,0,,7.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,
1388624,Eintracht Braunschweig,744,321685,Louis Breunig,https://media.api-sports.io/football/players/321685.png,85.0,16,D,6.6,False,False,0,1.0,,31.0,26,7.0,3.0,,0,0,0,0,,2.0,2.0,,2.0,,1.0,,,,1.0,,,,
1388624,Eintracht Braunschweig,744,327935,Max Marie,https://media.api-sports.io/football/players/327935.png,70.0,15,M,6.9,False,False,0,0.0,,39.0,37,6.0,2.0,1.0,1,0,0,0,,,,3.0,2.0,,1.0,,,1.0,,3.0,,,
1388624,Eintracht Braunschweig,744,203018,Mehmet Aydın,https://media.api-sports.io/football/players/203018.png,90.0,8,M,6.6,False,False,0,0.0,,23.0,18,14.0,7.0,2.0,1,0,0,0,,4.0,3.0,4.0,2.0,,1.0,,,1.0,,,,,
1388624,Eintracht Braunschweig,744,127928,Lino Tempelmann,https://media.api-sports.io/football/players/127928.png,85.0,20,M,6.9,False,False,0,0.0,,17.0,17,3.0,2.0,,0,0,0,0,,1.0,1.0,1.0,,,,,,1.0,,,,,
1388624,Eintracht Braunschweig,744,177370,Robin Heußer,https://media.api-sports.io/football/players/177370.png,90.0,30,M,6.2,False,False,0,0.0,,27.0,21,7.0,2.0,1.0,0,0,0,0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,
1388624,Eintracht Braunschweig,744,279861,Fabio Di Michele Sanchez,https://media.api-sports.io/football/players/279861.png,90.0,22,M,6.7,False,False,0,0.0,,22.0,18,2.0,,,0,0,0,0,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,
1388624,Eintracht Braunschweig,744,128350,Erencan Yardımcı,https://media.api-sports.io/football/players/128350.png,70.0,9,F,7.6,False,False,0,0.0,,14.0,8,8.0,5.0,1.0,0,0,0,0,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,
1388624,Eintracht Braunschweig,744,64302,Christian Joe Conteh,https://media.api-sports.io/football/players/64302.png,61.0,32,F,6.9,False,False,0,1.0,,7.0,3,7.0,3.0,1.0,0,0,0,0,,1.0,,1.0,1.0,,1.0,,,,,,,,
1388624,Eintracht Braunschweig,744,161584,Johan Arath Gomez,https://media.api-sports.io/football/players/161584.png,30.0,44,F,7.3,False,True,0,0.0,,5.0,4,6.0,5.0,1.0,0,0,0,0,,,,3.0,1.0,,1.0,,,3.0,,,,,
1388624,Eintracht Braunschweig,744,26408,Fabio Kaufmann,https://media.api-sports.io/football/players/26408.png,21.0,7,M,6.9,False,True,0,0.0,,3.0,3,2.0,2.0,,0,0,0,0,,,,1.0,,,1.0,,,1.0,,1.0,,,
1388624,Eintracht Braunschweig,744,133571,Levente Szabó,https://media.api-sports.io/football/players/133571.png,21.0,11,F,6.7,False,True,0,0.0,,6.0,4,3.0,3.0,,0,0,0,0,,,,1.0,,1.0,,1.0,,1.0,,,,,
1388624,Eintracht Braunschweig,744,162479,Frederik Jäkel,https://media.api-sports.io/football/players/162479.png,17.0,5,D,6.3,False,True,0,0.0,,,,1.0,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,
1388624,Eintracht Braunschweig,744,24861,Sebastian Polter,https://media.api-sports.io/football/players/24861.png,17.0,17,F,7.2,False,True,0,0.0,,1.0,1,4.0,1.0,1.0,0,0,1,0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0
1388624,Eintracht Braunschweig,744,158397,Marko Rajkovacic,https://media.api-sports.io/football/players/158397.png,,33,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,Eintracht Braunschweig,744,125730,Leon Bell Bell,https://media.api-sports.io/football/players/125730.png,,19,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,Eintracht Braunschweig,744,178370,Marvin Rittmüller,https://media.api-sports.io/football/players/178370.png,,18,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,Eintracht Braunschweig,744,280457,Sidi Sané,https://media.api-sports.io/football/players/280457.png,,24,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,38108,Pelle Boevink,https://media.api-sports.io/football/players/38108.png,90.0,26,G,6.5,False,False,3,0.0,1.0,35.0,28,1.0,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,202774,Maximilian Dietz,https://media.api-sports.io/football/players/202774.png,90.0,33,D,6.5,False,False,0,0.0,,58.0,56,5.0,3.0,,0,0,0,0,,2.0,1.0,,,,,,,,1.0,1.0,,,
1388624,SpVgg Greuther Fürth,178,24931,Philipp Ziereis,https://media.api-sports.io/football/players/24931.png,90.0,4,D,6.2,False,False,0,0.0,,53.0,50,12.0,5.0,,1,0,0,0,,,1.0,,2.0,1.0,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,28775,Brynjar Ingi Bjarnason,https://media.api-sports.io/football/players/28775.png,86.0,25,D,6.9,False,False,0,0.0,,54.0,52,11.0,6.0,,0,0,0,0,,4.0,,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,,
1388624,SpVgg Greuther Fürth,178,24954,Jannik Dehm,https://media.api-sports.io/football/players/24954.png,90.0,23,M,7.3,False,False,0,0.0,,55.0,47,4.0,3.0,2.0,0,0,0,0,,1.0,1.0,,,,2.0,,,,,,,,
1388624,SpVgg Greuther Fürth,178,25411,Felix Klaus,https://media.api-sports.io/football/players/25411.png,90.0,30,M,7.3,False,False,0,0.0,,37.0,32,9.0,4.0,,1,0,0,0,,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,,,,,
1388624,SpVgg Greuther Fürth,178,140612,Mathias Olesen,https://media.api-sports.io/football/players/140612.png,86.0,8,M,6.3,False,False,0,0.0,,39.0,35,8.0,4.0,1.0,1,0,0,0,,2.0,,,2.0,,,,,,1.0,,,,
1388624,SpVgg Greuther Fürth,178,25165,Julian Green,https://media.api-sports.io/football/players/25165.png,86.0,37,M,6.5,False,False,0,0.0,,32.0,27,5.0,2.0,2.0,0,0,0,0,,,,1.0,1.0,,2.0,,,,2.0,,,,
1388624,SpVgg Greuther Fürth,178,25401,Gian-Luca Itter,https://media.api-sports.io/football/players/25401.png,74.0,27,M,6.7,False,False,0,0.0,,39.0,33,7.0,3.0,1.0,0,0,0,0,,1.0,2.0,3.0,,1.0,,,,,1.0,,,,
1388624,SpVgg Greuther Fürth,178,196500,Noel Futkeu,https://media.api-sports.io/football/players/196500.png,90.0,9,F,6.5,False,False,0,1.0,,10.0,9,9.0,2.0,1.0,0,0,0,0,,1.0,,4.0,2.0,1.0,2.0,,,,,,,,
1388624,SpVgg Greuther Fürth,178,1827,Branimir Hrgota,https://media.api-sports.io/football/players/1827.png,74.0,10,F,6.7,True,False,0,0.0,,20.0,16,8.0,3.0,2.0,0,0,0,0,,,,1.0,,,,,,1.0,,,,,
1388624,SpVgg Greuther Fürth,178,125681,Jomaine Consbruch,https://media.api-sports.io/football/players/125681.png,17.0,14,M,6.5,False,True,0,0.0,,6.0,6,3.0,2.0,2.0,0,0,0,0,,,,,1.0,,1.0,,,,,1.0,,1.0,
1388624,SpVgg Greuther Fürth,178,25437,Felix Higl,https://media.api-sports.io/football/players/25437.png,17.0,18,F,8,False,True,0,0.0,,6.0,2,2.0,2.0,,0,0,0,0,,1.0,,,,2.0,,2.0,1.0,,,,,,
1388624,SpVgg Greuther Fürth,178,280453,Juan Cabrera,https://media.api-sports.io/football/players/280453.png,16.0,22,M,6.3,False,True,0,0.0,,5.0,4,3.0,1.0,,0,0,0,0,,,,1.0,1.0,,1.0,,,,,,,,
1388624,SpVgg Greuther Fürth,178,330594,Omar Sillah,https://media.api-sports.io/football/players/330594.png,16.0,42,F,6.3,False,True,0,0.0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,19087,Dennis Srbeny,https://media.api-sports.io/football/players/19087.png,16.0,7,F,6.9,False,True,0,1.0,,1.0,,1.0,,,0,0,0,0,,,,,,,1.0,,,,1.0,,,,
1388624,SpVgg Greuther Fürth,178,26317,Nils-Jonathan Körber,https://media.api-sports.io/football/players/26317.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,382329,Reno Münz,https://media.api-sports.io/football/players/382329.png,,5,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,203337,Noah König,https://media.api-sports.io/football/players/203337.png,,17,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388624,SpVgg Greuther Fürth,178,327849,Marlon Fries,https://media.api-sports.io/football/players/327849.png,,34,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,1140,Julian Krahl,https://media.api-sports.io/football/players/1140.png,90.0,1,G,7.6,False,False,0,0.0,4.0,33.0,18,4.0,4.0,1.0,0,0,0,0,0.0,,,,,,1.0,,,,,,,,
1388627,1. FC Kaiserslautern,745,177509,Luca Sirch,https://media.api-sports.io/football/players/177509.png,90.0,31,D,6.9,False,False,0,0.0,,67.0,50,5.0,3.0,1.0,0,0,0,0,,2.0,,,,2.0,,,,,,,,,
1388627,1. FC Kaiserslautern,745,125620,Maxwell Gyamfi,https://media.api-sports.io/football/players/125620.png,90.0,4,D,7.2,False,False,0,0.0,,37.0,34,17.0,10.0,2.0,1,0,0,0,,1.0,2.0,,3.0,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,356237,Kim Ji-Soo,https://media.api-sports.io/football/players/356237.png,90.0,5,D,7.3,False,False,0,0.0,,55.0,43,6.0,4.0,,0,0,0,0,,,,,1.0,,,,,,,1.0,,,
1388627,1. FC Kaiserslautern,745,25285,Simon Asta,https://media.api-sports.io/football/players/25285.png,88.0,2,M,6.6,False,False,0,0.0,,23.0,18,8.0,4.0,,0,0,0,0,,1.0,,1.0,,,,,,1.0,,,,,
1388627,1. FC Kaiserslautern,745,178089,Semih Şahin,https://media.api-sports.io/football/players/178089.png,88.0,8,M,6.2,False,False,0,0.0,,33.0,27,11.0,3.0,,0,0,0,0,,,,6.0,,,,,,3.0,,,,,
1388627,1. FC Kaiserslautern,745,25499,Fabian Kunze,https://media.api-sports.io/football/players/25499.png,90.0,6,M,7.2,False,False,0,0.0,,56.0,42,17.0,11.0,2.0,0,0,0,0,,2.0,,,2.0,1.0,,,,,,,,,
1388627,1. FC Kaiserslautern,745,432336,Mika Haas,https://media.api-sports.io/football/players/432336.png,90.0,22,M,6.6,False,False,0,0.0,,30.0,18,12.0,6.0,2.0,0,0,0,0,,1.0,,3.0,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,24833,Marlon Ritter,https://media.api-sports.io/football/players/24833.png,81.0,7,F,7.3,True,False,0,0.0,,20.0,12,5.0,5.0,3.0,0,0,1,0,,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,,,,,
1388627,1. FC Kaiserslautern,745,1556,Mahir Emreli,https://media.api-sports.io/football/players/1556.png,72.0,10,F,6.6,False,False,0,0.0,,28.0,24,9.0,4.0,,1,0,0,0,,1.0,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,108482,Daniel Hanslik,https://media.api-sports.io/football/players/108482.png,72.0,19,F,6.9,False,False,0,0.0,,13.0,7,14.0,8.0,3.0,0,0,0,0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0
1388627,1. FC Kaiserslautern,745,55319,Naatan Skyttä,https://media.api-sports.io/football/players/55319.png,19.0,15,M,6.9,False,True,0,0.0,,4.0,3,8.0,2.0,1.0,1,0,0,0,,,1.0,1.0,,,2.0,,,,1.0,,,,
1388627,1. FC Kaiserslautern,745,177745,Faride Alidou,https://media.api-sports.io/football/players/177745.png,19.0,48,F,6.5,False,True,0,0.0,,2.0,1,7.0,3.0,,0,0,0,0,,1.0,,2.0,,2.0,,,,1.0,,,2.0,,
1388627,1. FC Kaiserslautern,745,478308,Leon Robinson,https://media.api-sports.io/football/players/478308.png,10.0,37,M,6.2,False,True,0,0.0,,4.0,4,4.0,,,1,0,0,0,,,,,1.0,,,,,,1.0,,,,
1388627,1. FC Kaiserslautern,745,48790,Jan Elvedi,https://media.api-sports.io/football/players/48790.png,16.0,33,D,6.7,False,True,0,0.0,,2.0,1,1.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,260773,Florian Kleinhansl,https://media.api-sports.io/football/players/260773.png,16.0,3,D,6.7,False,True,0,0.0,,4.0,3,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,4145,Simon Simoni,https://media.api-sports.io/football/players/4145.png,,25,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,129131,Tobias Raschl,https://media.api-sports.io/football/players/129131.png,,20,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,57248,Afeez Aremu,https://media.api-sports.io/football/players/57248.png,,23,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,1. FC Kaiserslautern,745,135328,Richmond Tachie,https://media.api-sports.io/football/players/135328.png,,29,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,1972,Loris Karius,https://media.api-sports.io/football/players/1972.png,90.0,1,G,6.2,False,False,1,0.0,1.0,29.0,18,1.0,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,90977,Timo Becker,https://media.api-sports.io/football/players/90977.png,90.0,5,D,6.5,True,False,0,0.0,,42.0,28,12.0,6.0,,0,0,0,0,,4.0,,,2.0,,,,,,,,,,
1388627,FC Schalke 04,174,81164,Hasan Kuruçay,https://media.api-sports.io/football/players/81164.png,70.0,4,D,6.3,False,False,0,0.0,,23.0,18,9.0,4.0,1.0,0,0,0,0,,1.0,,,1.0,1.0,,,,,1.0,,,,
1388627,FC Schalke 04,174,405691,Felipe Sánchez,https://media.api-sports.io/football/players/405691.png,86.0,2,D,6.5,False,False,0,0.0,,29.0,22,9.0,5.0,,0,0,0,0,,3.0,1.0,,2.0,,,,,,1.0,,,,
1388627,FC Schalke 04,174,266192,Adrian Gantenbein,https://media.api-sports.io/football/players/266192.png,63.0,17,M,6.3,False,False,0,0.0,,15.0,10,7.0,4.0,,1,0,0,0,,4.0,1.0,,2.0,,,,,,,,,,
1388627,FC Schalke 04,174,88140,Ron Schallenberg,https://media.api-sports.io/football/players/88140.png,90.0,6,M,6.9,False,False,0,0.0,,44.0,29,10.0,7.0,,0,0,0,0,,2.0,1.0,,2.0,,1.0,,,,,,,1.0,
1388627,FC Schalke 04,174,280090,Soufian El-Faouzi,https://media.api-sports.io/football/players/280090.png,90.0,23,M,6.3,False,False,0,0.0,,33.0,25,12.0,5.0,1.0,0,0,0,0,,2.0,1.0,3.0,2.0,,1.0,,,2.0,2.0,1.0,,,
1388627,FC Schalke 04,174,361411,Vitalie Becker,https://media.api-sports.io/football/players/361411.png,90.0,33,M,6.7,False,False,0,0.0,,29.0,17,11.0,6.0,,1,0,0,0,,1.0,,1.0,,,1.0,,,,,,,,
1388627,FC Schalke 04,174,356492,Peter Remmert,https://media.api-sports.io/football/players/356492.png,45.0,39,F,6.7,False,False,0,0.0,,4.0,2,8.0,3.0,1.0,0,0,0,0,,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,24815,Christopher Antwi-Adjei,https://media.api-sports.io/football/players/24815.png,70.0,18,F,7.2,False,False,0,0.0,,14.0,8,9.0,5.0,2.0,0,0,0,0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,,,,
1388627,FC Schalke 04,174,115,Moussa Sylla,https://media.api-sports.io/football/players/115.png,90.0,9,F,6.2,False,False,0,0.0,,16.0,9,14.0,3.0,1.0,0,0,0,0,,,,,,3.0,,3.0,,,,,1.0,,
1388627,FC Schalke 04,174,339875,Emil Højlund,https://media.api-sports.io/football/players/339875.png,45.0,15,F,6.3,False,True,0,0.0,,6.0,2,7.0,,,1,0,0,0,,,,,2.0,1.0,,,,,,1.0,,,
1388627,FC Schalke 04,174,25466,Kenan Karaman,https://media.api-sports.io/football/players/25466.png,28.0,19,F,6.9,False,True,0,0.0,,18.0,16,7.0,4.0,1.0,0,0,0,0,,2.0,,,1.0,1.0,,,,,,,1.0,,
1388627,FC Schalke 04,174,394663,Taylan Bulut,https://media.api-sports.io/football/players/394663.png,21.0,31,D,7,False,True,0,0.0,,11.0,7,3.0,2.0,,0,0,0,0,,1.0,,,,,1.0,,,,1.0,1.0,,,
1388627,FC Schalke 04,174,26397,Janik Bachmann,https://media.api-sports.io/football/players/26397.png,21.0,14,M,6.6,False,True,0,0.0,,15.0,12,8.0,5.0,1.0,1,0,0,0,,1.0,,,2.0,,,,,,,,,,
1388627,FC Schalke 04,174,24228,Bryan Lasme,https://media.api-sports.io/football/players/24228.png,18.0,11,F,6.7,False,True,0,0.0,,3.0,2,1.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,106792,Justin Heekeren,https://media.api-sports.io/football/players/106792.png,,28,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,178375,Henning Matriciani,https://media.api-sports.io/football/players/178375.png,,41,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,361362,Mertcan Ayhan,https://media.api-sports.io/football/players/361362.png,,43,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388627,FC Schalke 04,174,380854,Max Grüger,https://media.api-sports.io/football/players/380854.png,,37,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,203380,Tjark Ernst,https://media.api-sports.io/football/players/203380.png,90.0,1,G,7.3,False,False,0,0.0,2.0,27.0,21,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388626,Hertha BSC,159,286711,Linus Gechter,https://media.api-sports.io/football/players/286711.png,90.0,44,D,7.3,False,False,0,0.0,,72.0,60,10.0,5.0,,0,0,0,0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,
1388626,Hertha BSC,159,19580,Toni Leistner,https://media.api-sports.io/football/players/19580.png,90.0,37,D,7.5,False,False,0,0.0,,69.0,66,4.0,2.0,,0,0,0,0,,,,,,,1.0,,,,,3.0,,,
1388626,Hertha BSC,159,199934,Márton Dárdai,https://media.api-sports.io/football/players/199934.png,90.0,31,D,7.2,False,False,0,0.0,,58.0,48,4.0,3.0,1.0,0,0,0,0,,,2.0,,,1.0,,,,,1.0,,,,
1388626,Hertha BSC,159,38120,Deyovaisio Zeefuik,https://media.api-sports.io/football/players/38120.png,90.0,42,M,6.6,False,False,0,0.0,,26.0,16,11.0,4.0,,0,0,0,0,,2.0,2.0,,,,1.0,,,,,,,,
1388626,Hertha BSC,159,25634,Michaël Cuisance,https://media.api-sports.io/football/players/25634.png,90.0,10,M,7,False,False,0,0.0,,39.0,31,14.0,8.0,1.0,0,0,0,0,,3.0,1.0,5.0,1.0,2.0,2.0,1.0,,4.0,,,,,
1388626,Hertha BSC,159,1665,Leon Jensen,https://media.api-sports.io/football/players/1665.png,68.0,5,M,6.9,False,False,0,0.0,,39.0,33,4.0,2.0,,0,0,0,0,,,1.0,,2.0,,2.0,,,,,1.0,,,
1388626,Hertha BSC,159,202614,Marten Winkler,https://media.api-sports.io/football/players/202614.png,90.0,22,M,6.9,False,False,0,0.0,,30.0,24,4.0,2.0,,0,0,0,0,,,,1.0,,2.0,2.0,2.0,,,,1.0,,,
1388626,Hertha BSC,159,3013,Dawid Kownacki,https://media.api-sports.io/football/players/3013.png,68.0,9,F,6.7,False,False,0,0.0,,15.0,9,5.0,1.0,1.0,0,0,0,0,,,,,2.0,,1.0,,,,,,,,
1388626,Hertha BSC,159,342170,Maurice Krattenmacher,https://media.api-sports.io/football/players/342170.png,81.0,14,F,7.3,False,False,0,0.0,,21.0,19,7.0,4.0,4.0,0,0,0,0,,,,,,2.0,,,,,,,,,
1388626,Hertha BSC,159,25167,Fabian Reese,https://media.api-sports.io/football/players/25167.png,90.0,11,F,5.9,True,False,0,0.0,,17.0,16,5.0,,,0,0,0,0,,,,1.0,1.0,4.0,1.0,1.0,,,,,1.0,,
1388626,Hertha BSC,159,503467,Kennet Eichhorn,https://media.api-sports.io/football/players/503467.png,23.0,23,M,6.9,False,True,0,0.0,,14.0,13,4.0,3.0,1.0,0,0,0,0,,,1.0,,1.0,,,,,,,,,,
1388626,Hertha BSC,159,15755,Jón Dagur Þórsteinsson,https://media.api-sports.io/football/players/15755.png,23.0,24,F,6.3,False,True,0,0.0,,2.0,2,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,15776,Sebastian Grønning,https://media.api-sports.io/football/players/15776.png,10.0,17,F,6.7,False,True,0,0.0,,4.0,1,1.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,327659,Julian Eitschberger,https://media.api-sports.io/football/players/327659.png,1.0,2,D,,False,True,0,0.0,,1.0,,1.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,90813,Niklas Kolbe,https://media.api-sports.io/football/players/90813.png,1.0,27,D,,False,True,0,0.0,,2.0,2,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,25337,Dennis Smarsch,https://media.api-sports.io/football/players/25337.png,,12,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,342174,Tim Hoffmann,https://media.api-sports.io/football/players/342174.png,,46,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,53678,Agustín Rogel,https://media.api-sports.io/football/players/53678.png,,3,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Hertha BSC,159,24909,Kevin Sessa,https://media.api-sports.io/football/players/24909.png,,8,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Karlsruher SC,785,15842,Hans Christian Bernat,https://media.api-sports.io/football/players/15842.png,90.0,1,G,6.9,False,False,0,0.0,4.0,38.0,19,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388626,Karlsruher SC,785,25402,Sebastian Jung,https://media.api-sports.io/football/players/25402.png,90.0,2,D,7,False,False,0,0.0,,37.0,33,2.0,,,0,0,0,0,,,,,,1.0,2.0,,,,,,,,
1388626,Karlsruher SC,785,26091,Christoph Kobald,https://media.api-sports.io/football/players/26091.png,90.0,22,D,7.2,False,False,0,0.0,,39.0,36,7.0,5.0,,0,0,0,0,,2.0,1.0,,3.0,2.0,,,,,,,,,
1388626,Karlsruher SC,785,25036,Marcel Franke,https://media.api-sports.io/football/players/25036.png,90.0,28,D,7,False,False,0,0.0,,40.0,37,,,,0,0,0,0,,,2.0,,,,,,,,,,,,
1388626,Karlsruher SC,785,24843,Nicolai Rapp,https://media.api-sports.io/football/players/24843.png,90.0,6,D,7.2,False,False,0,0.0,,48.0,41,10.0,6.0,,0,0,0,0,,1.0,2.0,,1.0,2.0,,,,,,1.0,,,
